Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
YL2AJ	KO16OX	1759	ES0TJC	59	59	KO08XK	FM	144	179	179	KO08	ScoredNoLog	
YL2AJ	KO16OX	1800	SM6BFE	559	559	JO68DQ	CW	432	673	673		ScoredNoLog	
YL2AJ	KO16OX	1801	OH0AZX	55	56	KP00IF		144	390	390	KP00	ScoredNoLog	
YL2AJ	KO16OX	1804	ES8PW	59	59	KO18VM		144	175	175	KO18	ScoredNoLog	
YL2AJ	KO16OX	1804	YL2AO	599	599	KO16DK	CW	432	83	83	KO16		
YL2AJ	KO16OX	1807	YL2QG	53	55	KO06QR		432	115	115	KO06		
YL2AJ	KO16OX	1807	OH4GGW	54	55	KP31MO		144	559	559	KP31	ScoredNoLog	
YL2AJ	KO16OX	1809	SK0CT	599	599	JO99BM	CW	432	411	411	JO99	ScoredNoLog	
YL2AJ	KO16OX	1811	YL2IV	55	57	KO06OL		432	135	135			
YL2AJ	KO16OX	1811	OZ6TY	559	579	JO55XE	CW	144	725	725	JO55	ScoredNoLog	
YL2AJ	KO16OX	1812	SM1FMT	59	58	JO96BW		144	309	309	JO96	ScoredNoLog	
YL2AJ	KO16OX	1813	YL2IV	53	54	KO06OL		144	135	135			
YL2AJ	KO16OX	1815	DJ7YP	54	52	JO64TM		144	659	659	JO64	ScoredNoLog	
YL2AJ	KO16OX	1816	OH2FQV	59	59	KP20MF	SSB	432	377	377	KP20	ScoredNoLog	
YL2AJ	KO16OX	1817	ES1ATE	59	59	KO29JK	SSB	432	289	289		ScoredNoLog	
YL2AJ	KO16OX	1820	ES2DF	599	599	KO29GG	CW	432	267	267		ScoredNoLog	
YL2AJ	KO16OX	1822	ES7RU	599	599	KO28SI	CW	432	207	207	KO28	ScoredNoLog	
YL2AJ	KO16OX	1824	YL3ARP	53	52	KO06ML		144	0	0		NoInLog	
YL2AJ	KO16OX	1829	ES6DO	57	56	KO27WX		144	195	195		ScoredNoLog	
YL2AJ	KO16OX	1830	YL2II	56	53	KO26OO		144	129	129	KO26		
YL2AJ	KO16OX	1830	SM6VTZ	559	559	JO58UJ	CW	432	701	701	JO58	ScoredNoLog	
YL2AJ	KO16OX	1832	ES2IPA	54	58	KO29JM		144	298	298	KO29	ScoredNoLog	
YL2AJ	KO16OX	1835	ES8TJM	57	57	KO18UM		144	174	174		ScoredNoLog	
YL2AJ	KO16OX	1836	EU6AX	54	54	KO35UD		144	346	346	KO35	ScoredNoLog	
YL2AJ	KO16OX	1836	SA0CAN	55	55	JO99CH		432	392	392		ScoredNoLog	
YL2AJ	KO16OX	1837	SM0BSO	55	57	JO99BG		432	393	393		ScoredNoLog	
YL2AJ	KO16OX	1838	RA1AEP	54	53	KO59CW		144	524	524	KO59	ScoredNoLog	
YL2AJ	KO16OX	1839	SM0LQB	56	57	JO89WF		432	401	401	JO89	ScoredNoLog	
YL2AJ	KO16OX	1840	SM0BSO	55	57	JO99BG		432	0	0		Dupe 18:37	
YL2AJ	KO16OX	1842	ES1TP	55	57	KO29IK		144	288	288		ScoredNoLog	
YL2AJ	KO16OX	1845	ES8PW	55	54	KO18VM		432	175	175	KO18	ScoredNoLog	
YL2AJ	KO16OX	1846	SM0FZH	57	57	JO99HI		432	377	377		ScoredNoLog	
YL2AJ	KO16OX	1847	OH4GGW	55	56	KP31MO		144	0	0		Dupe 18:07	
YL2AJ	KO16OX	1848	OH4MVH	53	55	KP32PG		144	632	632	KP32	ScoredNoLog	
YL2AJ	KO16OX	1850	SM0KAK	54	55	JO89XK		432	412	412		ScoredNoLog	
YL2AJ	KO16OX	1851	ES2AFF	59	59	KO29EE	SSB	144	255	255		ScoredNoLog	
YL2AJ	KO16OX	1852	ES1ATE	59	59	KO29JK	SSB	144	289	289		ScoredNoLog	
YL2AJ	KO16OX	1855	OH7DIV	52	55	KP20XW		432	468	468		ScoredNoLog	
YL2AJ	KO16OX	1856	OZ2AR	559	559	JO65BT	CW	144	694	694	JO65	ScoredNoLog	
YL2AJ	KO16OX	1858	OH4LA	54	56	KP20LG		432	380	380		ScoredNoLog	
YL2AJ	KO16OX	1900	OH6UW	53	53	KP32AC		432	592	592	KP32	ScoredNoLog	
YL2AJ	KO16OX	1901	ES2NJ	58	57	KO29NK		432	296	296		ScoredNoLog	
YL2AJ	KO16OX	1909	SP2FRY	559	559	JO83WR	CW	432	494	494	JO83	ScoredNoLog	
YL2AJ	KO16OX	1918	SK0CT	559	559	JO99BM	CW	144	411	411		ScoredNoLog	
YL2AJ	KO16OX	1920	SM0KAK	55	54	JO89XK		144	412	412	JO89	ScoredNoLog	
YL2AJ	KO16OX	1922	OH1ND	59	58	KP00XL		144	396	396		ScoredNoLog	
YL2AJ	KO16OX	1922	SM4HFI	559	559	JP70TO	CW	432	594	594	JP70	ScoredNoLog	
YL2AJ	KO16OX	1926	SM4TYA	53	54	JP71FB		144	676	676	JP71	ScoredNoLog	
YL2AJ	KO16OX	1928	SA4JEA	53	54	JP70RL		144	593	593	JP70	ScoredNoLog	
YL2AJ	KO16OX	1930	SM3LBN	57	57	JP80IO		144	550	550	JP80	ScoredNoLog	
YL2AJ	KO16OX	1932	SP2FRY	559	569	JO83WR	CW	144	494	494	JO83	ScoredNoLog	
YL2AJ	KO16OX	1935	SP2CNW	559	579	JO93AI	CW	144	520	520	JO93	ScoredNoLog	
YL2AJ	KO16OX	1936	SP2DDV	559	559	JO83VE	CW	432	545	545		ScoredNoLog	
YL2AJ	KO16OX	1938	LY2BDA	599	599	KO24MQ	CW	144	280	280	KO24	ScoredNoLog	
YL2AJ	KO16OX	1939	LY2VO	599	599	KO15PX	CW	144	112	112			
YL2AJ	KO16OX	1940	SM7LCB	559	559	JO86GH	CW	432	415	415	JO86	ScoredNoLog	
YL2AJ	KO16OX	1941	LY2HS	599	599	KO25UO	CW	144	218	218	KO25		
YL2AJ	KO16OX	1945	YL2GD	599	599	KO37ML	CW	144	238	238			
YL2AJ	KO16OX	1947	YL3ANJ	599	599	KO36QU	CW	144	0	0		NoInLog	
YL2AJ	KO16OX	1950	OH4LA	56	55	KP20LG		144	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1953	LY2WR	599	599	KO24FO	CW	432	276	276	KO24	ScoredNoLog	
YL2AJ	KO16OX	1954	UA1AJY	55	56	KO49TW		144	498	498	KO49	ScoredNoLog	
YL2AJ	KO16OX	1955	ES6RMR	56	59	KO27XX		144	199	199		ScoredNoLog	
YL2AJ	KO16OX	1955	LY2HS	599	599	KO25UO	CW	432	218	218	KO25	ScoredNoLog	
YL2AJ	KO16OX	1956	RL1F	53	54	KP50DA		144	533	533	KP50	ScoredNoLog	
YL2AJ	KO16OX	2007	OH3HWU	53	55	KP55NM	SSB	144	1039	1039	KP55	ScoredNoLog	
YL2AJ	KO16OX	2010	SP2WPY	599	599	JO94FL	CW	144	407	407	JO94	ScoredNoLog	
YL2AJ	KO16OX	2011	SK1BL	55	54	JO97HK		432	281	281	JO97	ScoredNoLog	
YL2AJ	KO16OX	2012	YL2AO	599	599	KO16DK	CW	144	83	83	KO16		
YL2AJ	KO16OX	2013	LY2BAW	599	599	KO25KA	CW	144	242	242		ScoredNoLog	
YL2AJ	KO16OX	2014	LY2WR	599	599	KO24FO	CW	144	276	276		ScoredNoLog	
YL2AJ	KO16OX	2014	SM7MBH	57	54	JO75EM		432	569	569	JO75	ScoredNoLog	
YL2AJ	KO16OX	2019	OH2MFE	56	59	KP20JE	SSB	144	369	369		ScoredNoLog	
YL2AJ	KO16OX	2021	ES2MC	599	599	KO29GG	CW	144	267	267		ScoredNoLog	
YL2AJ	KO16OX	2021	SM7ATL	55	56	JO86EQ		432	417	417		ScoredNoLog	
YL2AJ	KO16OX	2024	DJ7YP	54	55	JO64TM		432	659	659	JO64	ScoredNoLog	
YL2AJ	KO16OX	2030	LA2Z	569	579	JO59EJ	CW	144	798	798	JO59	ScoredNoLog	
YL2AJ	KO16OX	2033	LY1CR	58	56	KO15CL		432	178	178	KO15	ScoredNoLog	
YL2AJ	KO16OX	2038	YL2QV	57	59	KO26WM		144	171	171			
YL2AJ	KO16OX	2039	OH1F	53	53	KP01TK		144	504	504	KP01	ScoredNoLog	
YL2AJ	KO16OX	2042	SM3XGV	59	56	JP81OF		432	584	584	JP81	ScoredNoLog	
YL2AJ	KO16OX	2043	SK1BL	58	58	JO97HK		144	281	281	JO97	ScoredNoLog	
YL2AJ	KO16OX	2043	SM4UEF	55	54	JP70JX		432	656	656		ScoredNoLog	
YL2AJ	KO16OX	2046	SM0IJS	54	57	JO89VG		144	408	408		ScoredNoLog	
YL2AJ	KO16OX	2047	OH4MVH	53	54	KP32PG		432	632	632		ScoredNoLog	
YL2AJ	KO16OX	2049	SM0LQB	55	57	JO89WF		144	401	401		ScoredNoLog	
YL2AJ	KO16OX	2050	SM4HCM	57	58	JP70RL		144	593	593		ScoredNoLog	
YL2AJ	KO16OX	2051	LY2VO	599	599	KO15PX	CW	432	112	112			
YL2AJ	KO16OX	2051	SA4JEA	53	55	JP70RL		144	0	0		Dupe 19:28	
YL2AJ	KO16OX	2053	SM4HFI	54	56	JP70TO		144	594	594		ScoredNoLog	
YL2AJ	KO16OX	2056	OH2AWU	56	57	KP20KI	SSB	432	388	388		ScoredNoLog	
YL2AJ	KO16OX	2057	SK4EA	55	54	JO79OO		144	551	551	JO79	ScoredNoLog	
YL2AJ	KO16OX	2058	SM6BFE	54	54	JO68DQ		144	673	673	JO68	ScoredNoLog	
YL2AJ	KO16OX	2059	SA0CAN	55	53	JO99CH		144	392	392		ScoredNoLog	
YL2AO	KO16DK	1659	ES5GI	56	53	KO38GQ		432	357	357	KO38	ScoredNoLog	
YL2AO	KO16DK	1704	YL2GD	599	599	KO37ML	CW	432	311	311	KO37		
YL2AO	KO16DK	1708	YL3ANJ	55	54	KO36QU		432	315	315	KO36		
YL2AO	KO16DK	1709	YL2QV	59	59	KO26WM		144	221	221	KO26		
YL2AO	KO16DK	1710	YL3EK	56	57	KO27FF		432	159	159	KO27		
YL2AO	KO16DK	1712	YL3ANT	58	58	KO36PM		144	308	308	KO36		
YL2AO	KO16DK	1713	EU6AX	54	55	KO35UD		432	368	368	KO35	ScoredNoLog	
YL2AO	KO16DK	1713	YL3EK	55	55	KO27FF		144	159	159	KO27		
YL2AO	KO16DK	1716	YL3ANT	57	59	KO36PM		432	308	308			
YL2AO	KO16DK	1716	R1AO	57	56	KP40TG		144	604	604	KP40	ScoredNoLog	
YL2AO	KO16DK	1718	YL3ES	57	57	KO27FF		432	159	159			
YL2AO	KO16DK	1719	R1AO	53	54	KP40TG		432	604	604	KP40	ScoredNoLog	
YL2AO	KO16DK	1720	OH4LA	59A	59A	KP20LG	CW	144	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	1722	DJ7YP	55	55	JO64TM		432	586	586	JO64	ScoredNoLog	
YL2AO	KO16DK	1723	SM7PYJ	52	53	JO76TE		432	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1724	ES2MC	57A	57A	KO29GG	CW	144	342	342	KO29	ScoredNoLog	
YL2AO	KO16DK	1724	LY2CH	599	599	KO15OV	CW	432	83	83	KO15	ScoredNoLog	
YL2AO	KO16DK	1726	SM4HFI	59A	59A	JP70TO	CW	144	604	604	JP70	ScoredNoLog	
YL2AO	KO16DK	1727	LY2VO	59	59	KO15PX	SSB	432	81	81			
YL2AO	KO16DK	1728	LY2HS	59	59	KO25UO	SSB	432	232	232	KO25	ScoredNoLog	
YL2AO	KO16DK	1728	LY3JE	59	59	KO26TC	SSB	432	210	210	KO26		
YL2AO	KO16DK	1730	OI3V	57A	57A	KP21FV	CW	144	620	620	KP21	ScoredNoLog	
YL2AO	KO16DK	1731	SM3BYA	56A	56A	JP81NX	CW	144	683	683	JP81	ScoredNoLog	
YL2AO	KO16DK	1735	OH4MVH	54	59	KP32PG		432	708	708	KP32	ScoredNoLog	
YL2AO	KO16DK	1735	SM4HCM	55A	55A	JP70RL	CW	144	600	600		ScoredNoLog	
YL2AO	KO16DK	1736	ES8PW	58	59	KO18VM		432	249	249	KO18	ScoredNoLog	
YL2AO	KO16DK	1739	ES2IPA	54	54	KO29JM		432	374	374	KO29	ScoredNoLog	
YL2AO	KO16DK	1739	SK4EA	55A	55A	JO79OO	CW	144	546	546	JO79	ScoredNoLog	
YL2AO	KO16DK	1741	OH6UW	54	54	KP32AC		432	665	665		ScoredNoLog	
YL2AO	KO16DK	1742	YL2GD	599	599	KO37ML	CW	144	311	311	KO37		
YL2AO	KO16DK	1745	LY2J	599	599	KO14QL	CW	144	229	229	KO14	ScoredNoLog	
YL2AO	KO16DK	1746	SM4GGC	559	559	JO69RK	CW	432	619	619	JO69	ScoredNoLog	
YL2AO	KO16DK	1747	SM5EPO	55A	55A	JP80MC	CW	144	511	511	JP80	ScoredNoLog	
YL2AO	KO16DK	1748	SM1FMT	59	55	JO96BW		432	261	261	JO96	ScoredNoLog	
YL2AO	KO16DK	1749	YL2QG	58	59	KO06QR		432	65	65	KO06		
YL2AO	KO16DK	1751	OH6P	59A	59A	KP22AN	CW	144	689	689	KP22	ScoredNoLog	
YL2AO	KO16DK	1752	LY1CR	59	58	KO15CL		432	107	107		ScoredNoLog	
YL2AO	KO16DK	1753	SM0IJS	59A	59A	JO89VG	CW	144	413	413	JO89	ScoredNoLog	
YL2AO	KO16DK	1756	SK1BL	59	58	JO97HK		432	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1759	SK1BL	55A	55A	JO97HK	CW	144	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1800	SM1HOW	54	54	JO97GL		432	256	256		ScoredNoLog	
YL2AO	KO16DK	1800	SM4FGN	55A	55A	JO69XB	CW	144	574	574	JO69	ScoredNoLog	
YL2AO	KO16DK	1802	DH8BQA	55	58	JO73CE		432	631	631	JO73	ScoredNoLog	
YL2AO	KO16DK	1802	ES0TJC	59	59	KO08XK	FM	144	224	224	KO08	ScoredNoLog	
YL2AO	KO16DK	1804	YL2AJ	599	599	KO16OX	CW	432	83	83	KO16		
YL2AO	KO16DK	1805	EU1AI	559	559	KO33SV	CW	432	437	437	KO33	ScoredNoLog	
YL2AO	KO16DK	1807	SK0CT	559	559	JO99BM	CW	432	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1808	SM4UEF	57A	57A	JP70JX	CW	144	665	665		ScoredNoLog	
YL2AO	KO16DK	1809	SM6BFE	559	559	JO68DQ	CW	432	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	1812	OZ6TY	559	559	JO55XE	CW	144	660	660	JO55	ScoredNoLog	
YL2AO	KO16DK	1813	YL3ARP	57	58	KO06ML		144	77	77	KO06		
YL2AO	KO16DK	1814	YL2QG	59	59	KO06QR		144	65	65			
YL2AO	KO16DK	1814	SM0FZH	54	55	JO99HI		432	390	390		ScoredNoLog	
YL2AO	KO16DK	1817	SK6EI	599	599	JO68VK	CW	432	555	555		ScoredNoLog	
YL2AO	KO16DK	1818	SM6MVE	55	56	JO67KW		432	591	591	JO67	ScoredNoLog	
YL2AO	KO16DK	1819	LY4AA	52	00	KO14WW		144	195	195		ScoredNoLog	
YL2AO	KO16DK	1821	ES2NJ	58	58	KO29NK		432	374	374		ScoredNoLog	
YL2AO	KO16DK	1821	LY1CR	59	54	KO15CL		144	107	107	KO15	ScoredNoLog	
YL2AO	KO16DK	1825	R1DM	53	53	KO49XQ		144	578	578	KO49	ScoredNoLog	
YL2AO	KO16DK	1826	YL2II	58	56	KO26OO		144	180	180			
YL2AO	KO16DK	1826	SM6VTZ	559	559	JO58UJ	CW	432	670	670	JO58	ScoredNoLog	
YL2AO	KO16DK	1828	YL2IV	56	58	KO06OL		144	67	67			
YL2AO	KO16DK	1829	OH0AZX	54	56	KP00IF		432	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	1829	SM7ECM	579	579	JO66RJ	CW	144	543	543	JO66	ScoredNoLog	
YL2AO	KO16DK	1830	SM7PYJ	56	55	JO76TE		144	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1833	ES6DO	56	56	KO27WX		144	276	276		ScoredNoLog	
YL2AO	KO16DK	1834	ES2IPA	55	56	KO29JM		144	374	374		ScoredNoLog	
YL2AO	KO16DK	1835	ES7RU	599	599	KO28SI	CW	432	289	289	KO28	ScoredNoLog	
YL2AO	KO16DK	1837	ES8TJM	59	59	KO18UM		144	247	247	KO18	ScoredNoLog	
YL2AO	KO16DK	1837	LY2WR	559	599	KO24FO	CW	432	246	246	KO24	ScoredNoLog	
YL2AO	KO16DK	1840	ES0TJC	59	59	KO08XK	FM	432	224	224	KO08	ScoredNoLog	
YL2AO	KO16DK	1840	YL3ANJ	56	57	KO36QU		144	315	315			
YL2AO	KO16DK	1841	RA1AEP	55	56	KO59CW		144	605	605	KO59	ScoredNoLog	
YL2AO	KO16DK	1843	ES2DF	599	599	KO29GG	CW	432	342	342		ScoredNoLog	
YL2AO	KO16DK	1844	DH8BQA	55	54	JO73CE		144	631	631	JO73	ScoredNoLog	
YL2AO	KO16DK	1849	LY2BDA	599	599	KO24MQ	CW	144	261	261	KO24	ScoredNoLog	
YL2AO	KO16DK	1851	LY2CH	59	59	KO15OV	SSB	144	83	83		ScoredNoLog	
YL2AO	KO16DK	1853	LY2BAW	59	59	KO25KA	SSB	144	226	226	KO25	ScoredNoLog	
YL2AO	KO16DK	1853	LY3LT	59	59	KO25RE	SSB	144	242	242		ScoredNoLog	
YL2AO	KO16DK	1854	LY3FI	59	59	KO24PR	SSB	144	268	268		ScoredNoLog	
YL2AO	KO16DK	1854	SM7KOJ	53	54	JO66ND		432	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	1856	LY3PEJ	59	59	KO15CL	SSB	144	107	107		ScoredNoLog	
YL2AO	KO16DK	1856	OH4LA	52	56	KP20LG		432	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	1903	ES5GI	56	57	KO38GQ		144	357	357	KO38	ScoredNoLog	
YL2AO	KO16DK	1905	RL1F	54	54	KP50DA		144	615	615	KP50	ScoredNoLog	
YL2AO	KO16DK	1907	ES2MC	59	58	KO29GG		432	342	342		ScoredNoLog	
YL2AO	KO16DK	1909	R1CCX	53	52	KP40VI		144	617	617		ScoredNoLog	
YL2AO	KO16DK	1910	SP2FRY	599	599	JO83WR	CW	432	412	412	JO83	ScoredNoLog	
YL2AO	KO16DK	1912	SM3XGV	55	56	JP81OF		144	608	608		ScoredNoLog	
YL2AO	KO16DK	1913	SP2ERZ	59	58	JO94HI		432	328	328	JO94	ScoredNoLog	
YL2AO	KO16DK	1916	ES7SOA	07	10	KO28SF		144	279	279	KO28	ScoredNoLog	
YL2AO	KO16DK	1917	SM7HGY	56	57	JO86DR		432	369	369	JO86	ScoredNoLog	
YL2AO	KO16DK	1921	SA0CAN	55	55	JO99CH		432	401	401		ScoredNoLog	
YL2AO	KO16DK	1921	SK0CT	559	559	JO99BM	CW	144	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1922	SM0LQB	55	56	JO89WF		432	406	406	JO89	ScoredNoLog	
YL2AO	KO16DK	1926	OH1ND	54	54	KP00XL		144	450	450	KP00	ScoredNoLog	
YL2AO	KO16DK	1928	SM7LCB	599	599	JO86GH	CW	432	355	355		ScoredNoLog	
YL2AO	KO16DK	1930	DG0KW	53	55	JO64MH		432	630	630		ScoredNoLog	
YL2AO	KO16DK	1930	SA4JEA	53	52	JP70RL		144	600	600		ScoredNoLog	
YL2AO	KO16DK	1933	SM3LBN	55	55	JP80IO		144	566	566		ScoredNoLog	
YL2AO	KO16DK	1934	SM0KAK	58	57	JO89XK		144	421	421		ScoredNoLog	
YL2AO	KO16DK	1934	SP2DDV	579	579	JO83VE	CW	432	463	463		ScoredNoLog	
YL2AO	KO16DK	1935	SM0LQB	57	56	JO89WF		144	406	406		ScoredNoLog	
YL2AO	KO16DK	1937	SM0PYH	58	56	JO99DK		144	409	409		ScoredNoLog	
YL2AO	KO16DK	1939	DJ8MS	55	55	JO54UC		432	719	719	JO54	ScoredNoLog	
YL2AO	KO16DK	1941	DL2RZ	54	52	JO54BJ		432	800	800		ScoredNoLog	
YL2AO	KO16DK	1942	DG0NE	54	55	JO63TM		432	641	641	JO63	ScoredNoLog	
YL2AO	KO16DK	1942	OH0AZX	55	57	KP00IF		144	432	432		ScoredNoLog	
YL2AO	KO16DK	1944	OH7DIV	53	55	KP20XW		144	544	544		ScoredNoLog	
YL2AO	KO16DK	1945	ES6RMR	58	58	KO27XX		144	280	280		ScoredNoLog	
YL2AO	KO16DK	1945	LY2LE	55	56	KO06NA		432	86	86		ScoredNoLog	
YL2AO	KO16DK	1948	LY3BT	54	54	KO14XK		144	246	246		ScoredNoLog	
YL2AO	KO16DK	1950	EU6AX	05	58	KO35UD		144	368	368	KO35	ScoredNoLog	
YL2AO	KO16DK	1950	OH0A	59	59	KP00AF	SSB	432	442	442		ScoredNoLog	
YL2AO	KO16DK	1953	EU7SV	04	10	KO43HH		144	534	534	KO43	ScoredNoLog	
YL2AO	KO16DK	1955	LY2VO	599	599	KO15PX	CW	144	81	81			
YL2AO	KO16DK	2000	DO1TLF	17	16	JO60PV		144	854	854	JO60	ScoredNoLog	
YL2AO	KO16DK	2001	SM7KOJ	55	54	JO66ND		144	567	567		ScoredNoLog	
YL2AO	KO16DK	2003	SM7WW	55	55	JO65OR		144	569	569	JO65	ScoredNoLog	
YL2AO	KO16DK	2004	OZ7KJ	55	52	JO46ML		144	813	813	JO46	ScoredNoLog	
YL2AO	KO16DK	2006	SM6BFE	54	54	JO68DQ		144	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	2007	OZ9AU	55	54	JO65GS		144	609	609		ScoredNoLog	
YL2AO	KO16DK	2011	SP2WPY	599	599	JO94FL	CW	144	326	326	JO94	ScoredNoLog	
YL2AO	KO16DK	2012	YL2AJ	599	599	KO16OX	CW	144	83	83	KO16		
YL2AO	KO16DK	2014	R2FDU	06	01	JO94WP		144	251	251		ScoredNoLog	
YL2AO	KO16DK	2014	SM3XGV	56	52	JP81OF		432	608	608	JP81	ScoredNoLog	
YL2AO	KO16DK	2015	SM5EPO	57	54	JP80MC		432	511	511	JP80	ScoredNoLog	
YL2AO	KO16DK	2016	OZ4VW	56	56	JO45UT		144	782	782	JO45	ScoredNoLog	
YL2AO	KO16DK	2017	OZ1ADL	55	57	JO46XC		144	762	762		ScoredNoLog	
YL2AO	KO16DK	2019	SM0BSO	57	54	JO99BG		432	400	400		ScoredNoLog	
YL2AO	KO16DK	2019	SM7VUK	59	59	JO66LI		144	575	575		ScoredNoLog	
YL2AO	KO16DK	2020	SM6FBQ	54	53	JO67BQ		144	630	630	JO67	ScoredNoLog	
YL2AO	KO16DK	2021	SM0KAK	559	559	JO89XK	CW	432	421	421		ScoredNoLog	
YL2AO	KO16DK	2024	SM6V	54	54	JO57XK		144	637	637	JO57	ScoredNoLog	
YL2AO	KO16DK	2026	SM6GXV	56	56	JO57XJ		144	636	636		ScoredNoLog	
YL2AO	KO16DK	2032	LY2WR	559	559	KO24FO	CW	144	246	246		ScoredNoLog	
YL2AO	KO16DK	2040	SM6MVE	53	54	JO67KW		144	591	591		ScoredNoLog	
YL2AO	KO16DK	2042	SA5ACR	56	55	JO88FR		144	431	431	JO88	ScoredNoLog	
YL2AO	KO16DK	2045	SM0IJS	53	55	JO89VG		144	0	0		Dupe 17:53	
YL2AO	KO16DK	2047	SA0CAN	53	53	JO99CH		144	401	401		ScoredNoLog	
YL2AO	KO16DK	2048	SM5LYM	54	55	JO89TT		144	465	465		ScoredNoLog	
YL2AO	KO16DK	2049	SM7VUK	55	55	JO66LI		432	575	575		ScoredNoLog	
YL2AO	KO16DK	2050	SM4OXX	55	56	JO79SH		144	511	511		ScoredNoLog	
YL2AO	KO16DK	2051	OH2FQV	55	57	KP20MF	SSB	432	452	452		ScoredNoLog	
YL2AO	KO16DK	2054	OH4GGW	55	56	KP31MO		144	636	636	KP31	ScoredNoLog	
YL2AO	KO16DK	2054	OH7DIV	55	53	KP20XW		432	544	544		ScoredNoLog	
YL2AO	KO16DK	2057	ES1IND	54	59	KO29IJ		144	359	359		ScoredNoLog	
YL2AO	KO16DK	2058	UA1AJY	57	56	KO49TW		144	580	580		ScoredNoLog	
YL2GD	KO37ML	1702	OH4MVH	57	57	KP32PG	RTTY	144	534	534	KP32	ScoredNoLog	
YL2GD	KO37ML	1703	ES5GI	59	59	KO38GQ	RTTY	144	138	138	KO38	ScoredNoLog	
YL2GD	KO37ML	1704	YL2AO	599	599	KO16DK	CW	432	311	311	KO16		
YL2GD	KO37ML	1706	OH3DP	54	55	KP10TT	RTTY	144	419	419	KP10	ScoredNoLog	
YL2GD	KO37ML	1708	OH1LEU	59	59	KP01VF	RTTY	144	512	512	KP01	ScoredNoLog	
YL2GD	KO37ML	1709	YL3GEA	59	59	KO37QM	SSB	432	21	21	KO37		
YL2GD	KO37ML	1710	YL2KO	59	59	KO37RI	SSB	432	29	29			
YL2GD	KO37ML	1713	SM6BFE	57A	55A	JO68DQ	CW	144	876	876	JO68	ScoredNoLog	
