Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
YL2AJ	KO16OX	2042	OH6DVD	56	57	KP20XW		144	468	468		ScoredNoLog	
YL2AJ	KO16OX	2043	OH4LA	58	56	KP20LG		144	380	380		ScoredNoLog	
YL2AJ	KO16OX	2051	SK1BL	599	599	JO97HK	CW	144	281	281	JO97	ScoredNoLog	
YL2AJ	KO16OX	2053	LY2BDA	599	599	KO24MQ	CW	144	280	280	KO24	ScoredNoLog	
YL2AJ	KO16OX	2055	LY2CH	599	599	KO15OV	CW	144	121	121		ScoredNoLog	
YL2AJ	KO16OX	2057	OH2FQV	55	57	KP20MF	SSB	432	377	377		ScoredNoLog	
YL2AJ	KO16OX	2101	SM4OXX	54	56	JO79SH		144	519	519		ScoredNoLog	
YL2AJ	KO16OX	2104	EU6AX	55	56	KO35UD		144	346	346		ScoredNoLog	
YL2AJ	KO16OX	2104	LY2R	599	599	KO15VS	CW	432	140	140			
YL2AJ	KO16OX	2107	YL2AO	53	55	KO16DK		144	83	83	KO16		
YL2AJ	KO16OX	2111	EU7SV	53	54	KO43HH		144	534	534	KO43	ScoredNoLog	
YL2AJ	KO16OX	2125	SM3XGV	53	55	JP81OF		144	584	584	JP81	ScoredNoLog	
YL2AJ	KO16OX	2130	LY2VO	56	57	KO15PX		432	0	0		ErrTime 10 min.	
YL2AJ	KO16OX	2130	SM4UEF	56	53	JP70JX		144	656	656		ScoredNoLog	
YL2AJ	KO16OX	2134	SM0NZY	559	559	JO89WI	CW	432	410	410	JO89	ScoredNoLog	
YL2AJ	KO16OX	2137	SM7SPG	54	56	JO66MD		144	630	630		ScoredNoLog	
YL2AJ	KO16OX	2138	SM7KOJ	53	56	JO66ND		144	625	625		ScoredNoLog	
YL2AJ	KO16OX	2145	SM0KAK	599	599	JO89XK	CW	144	412	412		ScoredNoLog	
YL2AJ	KO16OX	2158	LY2VO	54	58	KO15PX		144	112	112			
YL2AO	KO16DK	1807	YL3ND	55	56	KO17JM		50	125	125	KO17		
YL2AO	KO16DK	1811	YL2AJ	57	57	KO16OX		50	83	83	KO16		
YL2AO	KO16DK	1814	YL2QV	58	57	KO26WM		50	221	221	KO26		
YL2AO	KO16DK	1821	YL3ES	57	55	KO27FF		432	159	159	KO27		
YL2AO	KO16DK	1826	IV3KKW	26	26	JN66IE		50	1318	1318	JN66	ScoredNoLog	
YL2AO	KO16DK	1827	LY2VO	599	599	KO15PX	CW	432	81	81	KO15		
YL2AO	KO16DK	1829	SM7FJE	56	55	JO65VU		50	531	531	JO65	ScoredNoLog	
YL2AO	KO16DK	1837	EU6AX	53	52	KO35UD		432	368	368	KO35	ScoredNoLog	
YL2AO	KO16DK	1839	SM4UEF	56	55	JP70JX		50	665	665	JP70	ScoredNoLog	
YL2AO	KO16DK	1840	SK0CT	559	559	JO99BM	CW	432	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1841	OH1LEG	53	55	KP10FC		50	408	408	KP10	ScoredNoLog	
YL2AO	KO16DK	1842	SK1BL	599	599	JO97HK	CW	432	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1843	OH2MDN	54	53	KO19LT		50	378	378	KO19	ScoredNoLog	
YL2AO	KO16DK	1846	SM6CEN	559	559	JO67AJ	CW	432	631	631	JO67	ScoredNoLog	
YL2AO	KO16DK	1849	IW5BHU	04	02	JN54BC		50	1617	1617	JN54	ScoredNoLog	
YL2AO	KO16DK	1849	LY2BDA	599	599	KO24MQ	CW	432	261	261	KO24	ScoredNoLog	
YL2AO	KO16DK	1850	LY2CH	599	599	KO15OV	CW	432	83	83		ScoredNoLog	
YL2AO	KO16DK	1852	LY1CR	599	599	KO15CL	CW	432	107	107		ScoredNoLog	
YL2AO	KO16DK	1854	YL2FZ	54	54	KO37QI		50	326	326	KO37		
YL2AO	KO16DK	1854	R1DM	55	54	KO49XQ		432	578	578	KO49	ScoredNoLog	
YL2AO	KO16DK	1855	ES8PW	56	56	KO18VM		432	249	249	KO18	ScoredNoLog	
YL2AO	KO16DK	1856	YL3ES	53	53	KO27FF		50	159	159	KO27		
YL2AO	KO16DK	1902	SM6BFE	559	579	JO68DQ	CW	432	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	1904	SM7PYJ	56	57	JO76TE		432	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1913	SM5EPO	54	54	JP80MC		432	511	511	JP80	ScoredNoLog	
YL2AO	KO16DK	1917	ES1XQ	55	56	KO29IK		432	363	363	KO29	ScoredNoLog	
YL2AO	KO16DK	1919	OH4LA	56	56	KP20LG		432	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	1922	YL2AJ	59	55	KO16OX		432	83	83	KO16		
YL2AO	KO16DK	1922	YL2CI	59	59	KO06TR		50	53	53	KO06		
YL2AO	KO16DK	1925	R1AO	54	56	KP40TG		432	604	604	KP40	ScoredNoLog	
YL2AO	KO16DK	1927	ES0TJC	59	59	KO08XK	SSB	432	224	224	KO08	ScoredNoLog	
YL2AO	KO16DK	1929	GM4CXM	26	26	IO75TW		50	1641	1641	IO75	ScoredNoLog	
YL2AO	KO16DK	1935	OH2FQV	55	57	KP20MF	SSB	432	452	452		ScoredNoLog	
YL2AO	KO16DK	1938	SM0KAK	52	54	JO89XK		50	421	421	JO89	ScoredNoLog	
YL2AO	KO16DK	1942	SK0CT	52	55	JO99BM		50	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1950	SM7HGY	56	57	JO86DR		50	369	369	JO86	ScoredNoLog	
YL2AO	KO16DK	1952	YL3OI	58	57	KO26MO		50	170	170			
YL2AO	KO16DK	1955	OZ9GE	559	559	JO66CB	CW	432	624	624	JO66	ScoredNoLog	
YL2AO	KO16DK	1958	SM7LCB	559	559	JO86GH	CW	432	355	355	JO86	ScoredNoLog	
YL2AO	KO16DK	2000	SM7DTE	579	579	JO75CN	CW	432	512	512	JO75	ScoredNoLog	
YL2AO	KO16DK	2004	SM7SPG	53	53	JO66MD		432	572	572		ScoredNoLog	
YL2AO	KO16DK	2007	SM7HGY	54	55	JO86DR		432	369	369		ScoredNoLog	
YL2AO	KO16DK	2008	SM5CUI	54	54	JO89WW		50	468	468		ScoredNoLog	
YL2AO	KO16DK	2010	SM3JGG	53	54	JP81OJ		50	624	624	JP81	ScoredNoLog	
YL2AO	KO16DK	2011	YL2IV	56	57	KO06OL		432	67	67	KO06		
YL2AO	KO16DK	2015	ES2MA	54	54	KO29GH		50	347	347	KO29	ScoredNoLog	
YL2AO	KO16DK	2016	LY1CR	57	55	KO15CL		144	107	107	KO15	ScoredNoLog	
YL2AO	KO16DK	2020	YL2IV	58	57	KO06LM		144	83	83	KO06		
YL2AO	KO16DK	2021	YL2QG	55	55	KO06QR		50	65	65			
YL2AO	KO16DK	2021	SM7KOJ	56	56	JO66ND		144	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	2021	SP2DDV	599	599	JO83VE	CW	432	463	463	JO83	ScoredNoLog	
YL2AO	KO16DK	2022	SM7SPG	56	54	JO66MD		144	572	572		ScoredNoLog	
YL2AO	KO16DK	2025	ES1ATE	55	55	KO29JK	SSB	432	365	365		ScoredNoLog	
YL2AO	KO16DK	2026	LY2R	59	599	KO15VS	SSB	432	119	119			
YL2AO	KO16DK	2026	SM4UEF	54	52	JP70JX		144	665	665	JP70	ScoredNoLog	
YL2AO	KO16DK	2029	LY2R	599	599	KO15VS	CW	432	0	0		CorrNoRst 59	
YL2AO	KO16DK	2036	SM6BFE	57	56	JO68DQ		144	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	2038	SM4VQP	55	57	JO79NB		144	516	516	JO79	ScoredNoLog	
YL2AO	KO16DK	2039	SK1BL	599	599	JO97HK	CW	144	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	2040	G3YDY	26	26	JO01FQ		50	1512	1512	JO01	ScoredNoLog	
YL2AO	KO16DK	2041	SK0CT	559	559	JO99BM	CW	144	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	2044	YL3ES	56	58	KO27FF		144	159	159	KO27		
YL2AO	KO16DK	2047	SK4EA	559	559	JO79OO	CW	144	546	546		ScoredNoLog	
YL2AO	KO16DK	2049	SM4OXX	52	58	JO79SH		144	511	511		ScoredNoLog	
YL2AO	KO16DK	2050	ES2Z	52	56	KO29JM		50	374	374		ScoredNoLog	
YL2AO	KO16DK	2051	SM4UEF	53	53	JP70JX		432	665	665	JP70	ScoredNoLog	
YL2AO	KO16DK	2058	G8SEI	26	26	IO92FO		50	1588	1588	IO92	ScoredNoLog	
YL2AO	KO16DK	2059	LY2VO	599	599	KO15PX	CW	144	81	81			
YL2AO	KO16DK	2106	OH0AZX	54	55	KP00IF		50	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	2108	YL2AJ	55	53	KO16OX		144	83	83	KO16		
YL2AO	KO16DK	2109	SM1FMT	53	54	JO97DP		50	277	277	JO97	ScoredNoLog	
YL2AO	KO16DK	2111	ES2IPA	55	53	KO29JM		144	374	374	KO29	ScoredNoLog	
YL2AO	KO16DK	2111	SM0NZY	53	52	JO89WI		432	417	417	JO89	ScoredNoLog	
YL2AO	KO16DK	2113	ES8PW	53	55	KO18VM		144	249	249	KO18	ScoredNoLog	
YL2AO	KO16DK	2114	YL3ND	54	57	KO17JM		144	125	125	KO17		
YL2AO	KO16DK	2114	SM0KAK	55	53	JO89XK		432	421	421		ScoredNoLog	
YL2AO	KO16DK	2118	OH6DVD	54	52	KP20XW		144	544	544	KP20	ScoredNoLog	
YL2AO	KO16DK	2118	OZ7KJ	26	26	JO46ML		50	813	813	JO46	ScoredNoLog	
YL2AO	KO16DK	2121	OH3DP	54	54	KP10TT		144	493	493	KP10	ScoredNoLog	
YL2AO	KO16DK	2121	SM5CUI	53	57	JO89WW		432	468	468		ScoredNoLog	
YL2AO	KO16DK	2122	SM7GEP	55	53	JO77IP		50	478	478	JO77	ScoredNoLog	
YL2AO	KO16DK	2122	SM7KOJ	54	53	JO66ND		50	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	2126	SM6MVE	57	58	JO67KW		144	591	591	JO67	ScoredNoLog	
YL2AO	KO16DK	2127	SK6EI	55	55	JO68VK		144	555	555		ScoredNoLog	
YL2AO	KO16DK	2131	SM5CUI	56	55	JO89WW		144	468	468	JO89	ScoredNoLog	
YL2AO	KO16DK	2131	SM6EHY	53	54	JO67CL		50	622	622	JO67	ScoredNoLog	
YL2AO	KO16DK	2132	OH0AZX	53	55	KP00IF		144	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	2134	OH4LA	57	58	KP20LG		144	454	454		ScoredNoLog	
YL2AO	KO16DK	2138	SM0KAK	559	559	JO89XK	CW	144	421	421		ScoredNoLog	
YL2AO	KO16DK	2140	SA0CAN	54	54	JO99CH		50	401	401		ScoredNoLog	
YL2AO	KO16DK	2141	OH0AZX	54	59	KP00IF		432	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	2141	SM5PAO	54	53	JO89TS		50	461	461		ScoredNoLog	
YL2AO	KO16DK	2142	SM4DXO	56	55	JP71SB		144	645	645	JP71	ScoredNoLog	
YL2AO	KO16DK	2143	SA0CAN	56	55	JO99CH		144	401	401		ScoredNoLog	
YL2AO	KO16DK	2143	SM4VBO	54	54	JP70NU		50	643	643		ScoredNoLog	
YL2AO	KO16DK	2144	SM6YPU/4	56	55	JP70TO		144	604	604		ScoredNoLog	
YL2AO	KO16DK	2146	SM0EZZ	57	54	JO89XG		144	407	407		ScoredNoLog	
YL2AO	KO16DK	2147	SM4GGC	56	55	JO69RK		144	619	619	JO69	ScoredNoLog	
YL2AO	KO16DK	2158	ES1OX	559	559	KO29HI	CW	432	353	353		ScoredNoLog	
YL2AO	KO16DK	2159	SM5EPO	55	55	JP80MC		50	511	511	JP80	ScoredNoLog	
YL2AO	KO16DK	2159	SP2FRY	599	559	JO83WR	CW	144	412	412	JO83	ScoredNoLog	
YL2CI	KO06TR	1857	YL2QV	54	53	KO26WM		50	261	261	KO26		
YL2CI	KO06TR	1859	YL2ES	56	53	KO27FF		50	0	0		CorrNoCall YL3ES	
YL2CI	KO06TR	1902	YL3ND	56	55	KO17JM		50	113	113	KO17		
YL2CI	KO06TR	1904	OH3NE	56	55	KP11UL		50	542	542	KP11	ScoredNoLog	
YL2CI	KO06TR	1922	YL2AO	59	59	KO16DK		50	53	53	KO16		
YL2CI	KO06TR	1924	YL2AJ	55	53	KO16OX		50	101	101			
YL2CI	KO06TR	1927	OH5TJ	54	52	KP10MM		50	430	430	KP10	ScoredNoLog	
YL2CI	KO06TR	1929	SM5PAO	54	53	JO89TS		50	412	412	JO89	ScoredNoLog	
YL2CI	KO06TR	1932	SK0CT	55	53	JO99BM		50	373	373	JO99	ScoredNoLog	
YL2CI	KO06TR	1935	OH0AZX	56	55	KP00IF		50	393	393	KP00	ScoredNoLog	
YL2CI	KO06TR	1944	SM7FJE	57	58	JO65VU		50	493	493	JO65	ScoredNoLog	
YL2CI	KO06TR	1951	SM7HGY	57	56	JO86DR		50	326	326	JO86	ScoredNoLog	
YL2CI	KO06TR	2002	YL3OI	53	54	KO26MO		50	210	210			
YL2CI	KO06TR	2006	YL2QG	59	59	KO06QR		50	16	16	KO06		
YL2CI	KO06TR	2007	SM7KOJ	54	54	JO66ND		50	527	527	JO66	ScoredNoLog	
YL2CI	KO06TR	2013	SM4OXX	55	54	JO79MA		50	465	465	JO79	ScoredNoLog	
YL2CI	KO06TR	2018	SM1HOW	57	53	JO97GL		50	205	205	JO97	ScoredNoLog	
YL2CI	KO06TR	2024	SM5CUI	57	54	JO89WW		50	419	419		ScoredNoLog	
YL2CI	KO06TR	2028	SM4UEF	57	54	JP70JX		50	615	615	JP70	ScoredNoLog	
YL2CI	KO06TR	2037	SM3JGG	56	55	JP81OJ		50	577	577	JP81	ScoredNoLog	
YL2CI	KO06TR	2040	SA0CAN	53	53	JO99CH		50	351	351		ScoredNoLog	
YL2CI	KO06TR	2057	OH1LEG	54	54	KP10FC		50	379	379		ScoredNoLog	
YL2CI	KO06TR	2104	SM4PIH	54	53	JO69RJ		50	564	564	JO69	ScoredNoLog	
YL2CI	KO06TR	2126	SM7GEP	57	55	JO77IP		50	429	429	JO77	ScoredNoLog	
YL2CI	KO06TR	2128	SM6BFE	52	54	JO68DQ		50	596	596	JO68	ScoredNoLog	
YL2FZ	KO37QI	1828	YL2QV	54	55	KO26WM	SSB	50	130	130	KO26		
YL2FZ	KO37QI	1845	OH1LEG	58	56	KP10FC	SSB	50	417	417	KP10	ScoredNoLog	
YL2FZ	KO37QI	1854	YL2AO	54	54	KO16DK	SSB	50	326	326	KO16		
YL2IV	KO06LM	1831	YL2AJ	57	55	KO16OX	RTTY	144	147	147	KO16		
YL2IV	KO06OL	2008	LY1CR	56	54	KO15CL	RTTY	432	128	128	KO15	ScoredNoLog	
YL2IV	KO06OL	2011	YL2AO	57	56	KO16DK	RTTY	432	67	67	KO16		
YL2IV	KO06LM	2014	SM7KOJ	54	53	JO66ND	RTTY	144	485	485	JO66	ScoredNoLog	
YL2IV	KO06LM	2020	YL2AO	57	58	KO16DK	RTTY	144	83	83			
YL2IV	KO06OL	2041	SK1BL	56	54	JO97HK	RTTY	432	190	190	JO97	ScoredNoLog	
YL2IV	KO06LM	2132	ES8PW	56	57	KO18VM	RTTY	144	280	280	KO18	ScoredNoLog	
YL2IV	KO06LM	2133	SM7SPG	56	55	JO66MD	RTTY	144	490	490		ScoredNoLog	
YL2IV	KO06LM	2135	SK6EI	53	53	JO68VK	RTTY	144	479	479	JO68	ScoredNoLog	
YL2IV	KO06LM	2137	SK4EA	55	53	JO79OO	RTTY	144	482	482	JO79	ScoredNoLog	
YL2IV	KO06LM	2144	DG1BHA	53	53	JO73CE	RTTY	144	569	569	JO73	ScoredNoLog	
YL2IV	KO06LM	2147	SK1BL	54	55	JO97HK	RTTY	144	175	175	JO97	ScoredNoLog	
YL2IV	KO06LM	2154	SM4OXX	52	54	JO79SH	RTTY	144	446	446		ScoredNoLog	
YL2IV	KO06LM	2159	LY2VO	52	55	KO15PX	RTTY	144	157	157	KO15		
YL2KN	KO37RI	1827	YL3ANJ	54	54	KO36QU	SSB	144	56	56	KO36		
YL2QG	KO06QR	2006	YL2CI	59	59	KO06TR		50	16	16	KO06		
YL2QG	KO06QR	2017	YL3OI	54	52	KO26MO		50	225	225	KO26		
YL2QG	KO06QR	2018	YL2AJ	53	53	KO16OX		50	115	115	KO16		
YL2QG	KO06QR	2019	OH1ND	53	53	KP00XL		70	419	419	KP00	ScoredNoLog	
YL2QG	KO06QR	2021	YL2AO	55	55	KO16DK		50	65	65			
YL2QG	KO06QR	2024	OH2MDN	54	52	KO19LT		70	356	356	KO19	ScoredNoLog	
YL2QG	KO06QR	2039	SK0CT	55	55	JO99BM		50	365	365	JO99	ScoredNoLog	
YL2QG	KO06QR	2108	OH0AZX	52	53	KP00IF		50	392	392	KP00	ScoredNoLog	
YL2QG	KO06QR	2120	SM1FMT	52	55	JO97DP		50	212	212	JO97	ScoredNoLog	
YL2QG	KO06QR	2126	SM7FJE	55	56	JO65VU		50	478	478	JO65	ScoredNoLog	
YL2QG	KO06QR	2147	YL3ND	52	52	KO17JM		50	123	123	KO17		
YL2QG	KO06QR	2156	SM5EPO	54	54	JP80MC		50	453	453	JP80	ScoredNoLog	
YL2QV	KO26WM	1813	YL2AJ	57	54	KO16OX		50	171	171	KO16		
YL2QV	KO26WM	1814	YL2AO	57	58	KO16DK		50	221	221			
YL2QV	KO26WM	1817	YL3ES	56	53	KO27FF		50	117	117	KO27		
YL2QV	KO26WM	1828	YL2FZ	55	54	KO37QI		50	130	130	KO37		
YL2QV	KO26WM	1842	YL3ND	53	53	KO17JM		50	218	218	KO17		
YL2QV	KO26WM	1852	OH1LEG	55	54	KP10FC		50	446	446	KP10	ScoredNoLog	
YL2QV	KO26WM	1857	YL2CI	53	54	KO06TR		50	261	261	KO06		
YL2QV	KO26WM	1951	YL3OI	59	58	KO26MO		50	52	52	KO26		
YL3ANJ	KO36QU	1828	YL2KN	54	54	KO37RI		144	56	56	KO37		
YL3ANJ	KO36QU	1842	YL3ES	55	54	KO27FF		144	182	182	KO27		
YL3ANJ	KO36QU	1854	EW6CY	05	11	KO35KC		144	198	198	KO35	ScoredNoLog	
YL3ANJ	KO36QU	1903	OH0AZX	56	53	KP00IF		144	539	539	KP00	ScoredNoLog	
YL3ANJ	KO36QU	1949	ES8PW	55	56	KO18VM		144	283	283	KO18	ScoredNoLog	
YL3ANJ	KO36QU	2004	YL2AJ	57	55	KO16OX		144	254	254	KO16		
YL3ANJ	KO36QU	2015	R1DM	55	54	KO49XQ		144	350	350	KO49	ScoredNoLog	
YL3ANJ	KO36QU	2039	EU6AX	57	56	KO35UD		144	192	192		ScoredNoLog	
YL3ANJ	KO36QU	2041	YL3RK	16	09	KO35HV		144	117	117		ScoredNoLog	
YL3ES	KO27FF	1801	YL3EK	57	58	KO26CW		144	36	36	KO26	ScoredNoLog	
YL3ES	KO27FF	1805	YL2AJ	54	57	KO16OX		144	81	81	KO16		
YL3ES	KO27FF	1807	YL3EK	56	58	KO26CW		144	0	0		Dupe 18:01	
YL3ES	KO27FF	1810	YL3NF	59	56	KO17QA		144	70	70	KO17	ScoredNoLog	
YL3ES	KO27FF	1817	YL2QV	53	56	KO26WM		50	117	117	KO26		
YL3ES	KO27FF	1819	YL2AJ	56	56	KO16OX		50	81	81	KO16		
YL3ES	KO27FF	1821	YL2AO	55	57	KO16DK		432	159	159	KO16		
YL3ES	KO27FF	1824	OH1RI	54	55	KP10HQ		144	399	399	KP10	ScoredNoLog	
YL3ES	KO27FF	1834	OH3DP	53	54	KP10TT		144	402	402		ScoredNoLog	
YL3ES	KO27FF	1837	LY1CR	54	53	KO15CL		144	239	239	KO15	ScoredNoLog	
YL3ES	KO27FF	1841	YL3ANJ	54	55	KO36QU		144	182	182	KO36		
YL3ES	KO27FF	1843	ES8PW	56	56	KO18VM		432	149	149	KO18	ScoredNoLog	
YL3ES	KO27FF	1846	EU6AX	53	53	KO35UD		432	307	307	KO35	ScoredNoLog	
YL3ES	KO27FF	1849	R1DM	56	54	KO49XQ		432	421	421	KO49	ScoredNoLog	
YL3ES	KO27FF	1852	YL2AJ	56	56	KO16OX		432	81	81			
YL3ES	KO27FF	1856	YL2AO	53	53	KO16DK		50	159	159			
YL3ES	KO27FF	1859	YL2CI	53	56	KO06TR		50	0	0		NoCall YL2ES	
YL3ES	KO27FF	1901	ES2IPA	54	52	KO29JM		144	256	256	KO29	ScoredNoLog	
YL3ES	KO27FF	1904	OH0AZX	54	54	KP00IF		144	398	398	KP00	ScoredNoLog	
YL3ES	KO27FF	1912	R1DM	54	52	KO49XQ		144	421	421	KO49	ScoredNoLog	
YL3ES	KO27FF	1914	ES1XQ	55	56	KO29IK		432	246	246	KO29	ScoredNoLog	
YL3ES	KO27FF	1922	SM5CUI	54	54	JO89WW		144	486	486	JO89	ScoredNoLog	
YL3ES	KO27FF	1926	OH4LA	56	54	KP20LG		144	340	340	KP20	ScoredNoLog	
YL3ES	KO27FF	1926	SM7HGY	53	54	JO86DR		432	498	498	JO86	ScoredNoLog	
YL3ES	KO27FF	1934	EU6AX	53	55	KO35UD		144	307	307	KO35	ScoredNoLog	
