Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
LY2BBF	KO24PR	1936	YL2AJ	599	599	KO16OX	CW	432	282	282			
LY2HS	KO25UO	1704	LY2CH	59	59	KO15OV	SSB	432	160	160	KO15	ScoredNoLog	
LY2HS	KO25UO	1705	LY3JE	59	59	KO26TC	SSB	144	56	56	KO26	ScoredNoLog	
LY2HS	KO25UO	1705	LY3JE	59	59	KO26TC	SSB	432	56	56	KO26	ScoredNoLog	
LY2HS	KO25UO	1710	LY3PEJ	59	59	KO15CL	SSB	144	221	221	KO15	ScoredNoLog	
LY2HS	KO25UO	1712	LY2VO	59	59	KO15PX	SSB	432	157	157			
LY2HS	KO25UO	1722	LY2BBF	59	59	KO24PR	SSB	144	101	101	KO24		
LY2HS	KO25UO	1722	YL3ES	54	52	KO27FF	FM	432	197	197	KO27		
LY2HS	KO25UO	1723	LY5AT/P	59	59	KO24LK	SSB	144	139	139		ScoredNoLog	
LY2HS	KO25UO	1725	LY3FI	59	59	KO24PR	SSB	144	101	101		ScoredNoLog	
LY2HS	KO25UO	1726	LY4AA	59	59	KO14WW	SSB	144	138	138	KO14	ScoredNoLog	
LY2HS	KO25UO	1726	YL2AJ	599	599	KO16OX	CW	432	218	218	KO16		
LY2HS	KO25UO	1727	YL2AO	599	599	KO16DK	CW	432	232	232			
LY2HS	KO25UO	1732	SK1BL	599	559	JO97HK	CW	144	480	480	JO97	ScoredNoLog	
LY2HS	KO25UO	1737	LY4AA	559	559	KO14WW	CW	432	138	138	KO14	ScoredNoLog	
LY2HS	KO25UO	1739	YL3GEA	59	59	KO37QM	SSB	144	0	0		NoCall YJ2HS	
LY2HS	KO25UO	1740	YL3EK	55	55	KO27FF	FM	432	197	197			
LY2HS	KO25UO	1746	YL3GX	599	599	KO37RD	CW	144	203	203	KO37		
LY2HS	KO25UO	1749	ES1924TE	599	599	KO29GG	CW	144	414	414	KO29	ScoredNoLog	
LY2HS	KO25UO	1750	YL2FZ	57	59	KO37QI	FM	432	220	220	KO37		
LY2HS	KO25UO	1751	YL3ANJ	57	56	KO36QU	FM	432	174	174	KO36		
LY2HS	KO25UO	1757	ES6DO	53	54	KO27WX	FM	432	265	265		ScoredNoLog	
LY2HS	KO25UO	1808	YL3ANT	599	599	KO36PM	CW	144	142	142	KO36		
LY2HS	KO25UO	1811	OH3DP	55	55	KP10TT	FM	432	592	592	KP10	ScoredNoLog	
LY2HS	KO25UO	1813	YL2AJ	599	599	KO16OX	CW	144	218	218	KO16		
LY2HS	KO25UO	1815	LY2BBF	559	599	KO24PR	CW	432	101	101	KO24		
LY2HS	KO25UO	1820	ES7RU	599	599	KO28SI	CW	144	306	306	KO28	ScoredNoLog	
LY2HS	KO25UO	1821	LY2VO	59	59	KO15PX	SSB	144	157	157			
LY2HS	KO25UO	1822	YL2GD	599	599	KO37ML	CW	432	224	224			
LY2HS	KO25UO	1835	ES7RU	559	599	KO28SI	CW	432	306	306	KO28	ScoredNoLog	
LY2HS	KO25UO	1837	ES1924TE	579	559	KO29GG	CW	432	414	414	KO29	ScoredNoLog	
LY2HS	KO25UO	1844	OH0A	59	55	KP00AF	SSB	144	614	614	KP00	ScoredNoLog	
LY2HS	KO25UO	1849	YL3EK	59	59	KO27FF	RTTY	144	197	197	KO27		
LY2HS	KO25UO	1850	ES8PW	54	52	KO18VM	FM	432	345	345	KO18	ScoredNoLog	
LY2HS	KO25UO	1850	OH3BDS	54	54	KP10PR	RTTY	144	588	588	KP10	ScoredNoLog	
LY2HS	KO25UO	1854	OH1F	55	53	KP01TK	RTTY	144	691	691	KP01	ScoredNoLog	
LY2HS	KO25UO	1857	YL3ANJ	54	58	KO36QU	RTTY	144	174	174			
LY2HS	KO25UO	1900	YL3ES	57	55	KO27FF	RTTY	144	197	197			
LY2HS	KO25UO	1902	ES3MAR	55	56	KO28KX	RTTY	144	379	379		ScoredNoLog	
LY2HS	KO25UO	1903	ES4RM	53	56	KO49AL	RTTY	144	453	453	KO49	ScoredNoLog	
LY2HS	KO25UO	1906	ES6DO	55	52	KO27WX	RTTY	144	265	265		ScoredNoLog	
LY2HS	KO25UO	1907	ES2PRM	59	59	KO29GG	SSB	432	414	414		ScoredNoLog	
LY2HS	KO25UO	1909	OH4LA	57	54	KP20LG	RTTY	144	521	521	KP20	ScoredNoLog	
LY2HS	KO25UO	1911	ES8PW	58	57	KO18VM	RTTY	144	345	345	KO18	ScoredNoLog	
LY2HS	KO25UO	1913	OH3DP	56	56	KP10TT	RTTY	144	592	592		ScoredNoLog	
LY2HS	KO25UO	1914	YL2FZ	56	53	KO37QI	RTTY	144	220	220			
LY2HS	KO25UO	1915	SK0EN	579	569	JO99JX	CW	432	636	636	JO99	ScoredNoLog	
LY2HS	KO25UO	1918	OH1RI	56	56	KP10HQ	RTTY	144	594	594		ScoredNoLog	
LY2HS	KO25UO	1925	YL2QV	58	57	KO26WM	RTTY	144	103	103			
LY2HS	KO25UO	1928	YL2GD	59	59	KO37ML	RTTY	144	224	224			
LY2HS	KO25UO	1929	YL2AO	57	57	KO16DK	RTTY	144	232	232			
LY2HS	KO25UO	1931	LY1CR	54	55	KO15CL	RTTY	144	221	221		ScoredNoLog	
LY2HS	KO25UO	1935	SM0DJW	57	55	JO88WW	RTTY	144	599	599	JO88	ScoredNoLog	
LY2HS	KO25UO	1938	SM0WW	57	55	JO99KO	RTTY	144	603	603	JO99	ScoredNoLog	
LY2HS	KO25UO	1947	OH0AZX	55	55	KP00IF	RTTY	144	593	593		ScoredNoLog	
LY2HS	KO25UO	1953	SM0DJW	56	53	JO88WW	FM	432	599	599	JO88	ScoredNoLog	
LY2HS	KO25UO	2001	SK0CT	55	53	JO99BM	FM	432	628	628		ScoredNoLog	
LY2HS	KO25UO	2011	YL2II	59	58	KO26OO	RTTY	144	116	116			
LY2HS	KO25UO	2012	SK0QO	53	52	JO99CC	RTTY	144	595	595		ScoredNoLog	
LY2R	KO15VS	1702	SM0BSO	559	559	JO99BG	CW	1296	516	516	JO99	ScoredNoLog	
LY2R	KO15VS	1705	ES2DF	559	559	KO29GG	CW	1296	392	392	KO29	ScoredNoLog	
LY2R	KO15VS	1710	YL2FZ	559	559	KO37QI	CW	1296	282	282	KO37		
LY2R	KO15VS	1716	YL2AO	599	599	KO16DK	CW	1296	119	119	KO16		
LY2R	KO15VS	1718	LY3JE	59	59	KO26TC		1296	121	121	KO26		
LY2R	KO15VS	1719	LY2VO	599	599	KO15PX	CW	1296	0	0		NoRst 59	
LY2R	KO15VS	1724	SQ5N	559	559	KO02LH	CW	1296	427	427	KO02	ScoredNoLog	
LY2R	KO15VS	1731	SP7EXY	559	559	KO00QV	CW	1296	566	566	KO00	ScoredNoLog	
LY2R	KO15VS	1741	SM7LCB	559	559	JO86GH	CW	1296	455	455	JO86	ScoredNoLog	
LY2R	KO15VS	1748	ES2AFF	59	59	KO29EE	SSB	1296	382	382		ScoredNoLog	
LY2R	KO15VS	1754	ES8AY	59	59	KO28GJ	SSB	1296	296	296	KO28	ScoredNoLog	
LY2R	KO15VS	1758	SM0BHN	559	559	JO89WI	CW	1296	532	532	JO89	ScoredNoLog	
LY2R	KO15VS	1800	SM0RJV	559	559	JO89VJ	CW	1296	539	539		ScoredNoLog	
LY2R	KO15VS	1805	SK0EN	599	599	JO99JX	CW	1296	554	554		ScoredNoLog	
LY2R	KO15VS	1809	OH2AXH	559	559	KP20OK	CW	1296	526	526	KP20	ScoredNoLog	
LY2R	KO15VS	1819	SK0CT	559	559	JO99BM	CW	1296	536	536		ScoredNoLog	
LY2R	KO15VS	1827	SM5EPO	559	559	JP80MC	CW	1296	625	625	JP80	ScoredNoLog	
LY2R	KO15VS	1842	SK4AO/P	559	559	JP80AQ	CW	1296	710	710		ScoredNoLog	
LY2R	KO15VS	1859	SP2FRY	559	559	JO83WR	CW	1296	443	443	JO83	ScoredNoLog	
LY2R	KO15VS	1902	YL2AJ	599	599	KO16OX	CW	1296	140	140			
LY2R	KO15VS	1948	SP2WPY	599	559	JO94FL	CW	1296	369	369	JO94	ScoredNoLog	
LY2R	KO15VS	2007	OH3TR	559	559	KP11VK	CW	1296	631	631	KP11	ScoredNoLog	
LY2VO	KO15PX	1701	LY2CH	59	59	KO15OV	FM	144	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1702	LY3BBE	59	59	KO15PV	FM	432	10	10	KO15	ScoredNoLog	
LY2VO	KO15PX	1702	LY3JE	59	59	KO26TC	FM	144	146	146	KO26	ScoredNoLog	
LY2VO	KO15PX	1703	LY2HQ	59	59	KO15OV	FM	144	11	11		ScoredNoLog	
LY2VO	KO15PX	1704	LY5VP	59	59	KO15QV	FM	144	11	11		ScoredNoLog	
LY2VO	KO15PX	1708	LY2CH	59	59	KO15OV	FM	432	11	11		ScoredNoLog	
LY2VO	KO15PX	1708	LY3US	59	59	KO15QW	FM	432	7	7		ScoredNoLog	
LY2VO	KO15PX	1711	LY3JE	59	59	KO26TC	SSB	432	146	146	KO26	ScoredNoLog	
LY2VO	KO15PX	1712	LY2HS	59	59	KO25UO	SSB	432	157	157	KO25		
LY2VO	KO15PX	1714	LY4AA	59	59	KO14WW	SSB	432	122	122	KO14	ScoredNoLog	
LY2VO	KO15PX	1715	LY2CH	59	59	KO15OV	SSB	1296	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1715	LY3JE	59	59	KO26TC	SSB	1296	146	146	KO26		
LY2VO	KO15PX	1719	LY2R	59	59	KO15VS	SSB	1296	0	0		NoRst 599	
LY2VO	KO15PX	1719	LY4H	59	59	KO15PV	FM	144	10	10		ScoredNoLog	
LY2VO	KO15PX	1720	LY2WR	59	59	KO24FO	FM	144	170	170	KO24	ScoredNoLog	
LY2VO	KO15PX	1720	YL2AO	59	59	KO16DK	SSB	1296	81	81	KO16		
LY2VO	KO15PX	1723	SM6BFE	579	579	JO68DQ	CW	144	725	725	JO68	ScoredNoLog	
LY2VO	KO15PX	1728	LY2BBF	599	599	KO24PR	CW	144	188	188			
LY2VO	KO15PX	1728	YL2AJ	599	599	KO16OX	CW	432	112	112	KO16		
LY2VO	KO15PX	1730	YL2FZ	559	559	KO37QI	CW	1296	293	293	KO37		
LY2VO	KO15PX	1731	SK1BL	599	599	JO97HK	CW	144	328	328	JO97	ScoredNoLog	
LY2VO	KO15PX	1734	LY5AA	599	599	KO14WW	CW	144	122	122	KO14	ScoredNoLog	
LY2VO	KO15PX	1734	SK1BL	599	599	JO97HK	CW	432	328	328	JO97	ScoredNoLog	
LY2VO	KO15PX	1736	YL2AO	599	599	KO16DK	CW	144	81	81	KO16		
LY2VO	KO15PX	1738	LY5AT	59	59	KO24LR	SSB	1296	175	175	KO24	ScoredNoLog	
LY2VO	KO15PX	1740	SM6VTZ	559	559	JO58UJ	CW	432	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1741	LY5AT	59	59	KO24LR	SSB	144	175	175		ScoredNoLog	
LY2VO	KO15PX	1742	YL2AJ	59	59	KO16OX	SSB	1296	112	112			
LY2VO	KO15PX	1745	SM6BFE	559	559	JO68DQ	CW	432	725	725	JO68	ScoredNoLog	
LY2VO	KO15PX	1749	OH0A	55	55	KP00AF	SSB	144	510	510	KP00	ScoredNoLog	
LY2VO	KO15PX	1751	YL2AJ	599	599	KO16OX	CW	144	112	112			
LY2VO	KO15PX	1756	ES1924TE	599	599	KO29GG	CW	144	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1759	SM0RJV	559	559	JO89VJ	CW	1296	501	501	JO89	ScoredNoLog	
LY2VO	KO15PX	1801	LY2BBF	599	599	KO24PR	CW	432	188	188	KO24		
LY2VO	KO15PX	1803	OH4LA	599	599	KP20LG	CW	144	488	488	KP20	ScoredNoLog	
LY2VO	KO15PX	1805	ES7RU	599	599	KO28SI	CW	144	297	297	KO28	ScoredNoLog	
LY2VO	KO15PX	1805	SK0EN	599	579	JO99JX	CW	1296	518	518	JO99	ScoredNoLog	
LY2VO	KO15PX	1808	SM7LCB	579	559	JO86GH	CW	1296	420	420	JO86	ScoredNoLog	
LY2VO	KO15PX	1809	LY2NA	599	599	KO15JC	CW	432	103	103		ScoredNoLog	
LY2VO	KO15PX	1812	ES2DF	599	559	KO29GG	CW	1296	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1819	LY4AA	579	599	KO14WW	CW	144	122	122		ScoredNoLog	
LY2VO	KO15PX	1820	OH0A	55	55	KP00AF	SSB	432	510	510	KP00	ScoredNoLog	
LY2VO	KO15PX	1821	LY2HS	59	59	KO25UO	SSB	144	157	157	KO25		
LY2VO	KO15PX	1826	SM7DTE	599	599	JO75CN	CW	144	570	570	JO75	ScoredNoLog	
LY2VO	KO15PX	1828	OZ6TY	559	559	JO55XE	CW	144	717	717	JO55	ScoredNoLog	
LY2VO	KO15PX	1832	SM7ECM	559	559	JO65PU	CW	144	623	623	JO65	ScoredNoLog	
LY2VO	KO15PX	1835	SM7SPG	579	559	JO66MD	CW	144	637	637	JO66	ScoredNoLog	
LY2VO	KO15PX	1836	YL2AO	599	599	KO16DK	CW	432	81	81			
LY2VO	KO15PX	1836	YL2GD	599	599	KO37ML	CW	432	284	284	KO37		
LY2VO	KO15PX	1840	SK7CY	57	52	JO65RJ	SSB	144	620	620		ScoredNoLog	
LY2VO	KO15PX	1842	SM0BSO	559	559	JO99BG	CW	1296	478	478		ScoredNoLog	
LY2VO	KO15PX	1844	ES1924TE	599	559	KO29GG	CW	432	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1852	OZ2AR	559	559	JO65BT	CW	144	696	696		ScoredNoLog	
LY2VO	KO15PX	1852	SM7SPG	559	529	JO66MD	CW	432	637	637	JO66	ScoredNoLog	
LY2VO	KO15PX	1854	ES2PRM	59	59	KO29GG	SSB	144	374	374		ScoredNoLog	
LY2VO	KO15PX	1856	SP2FRY	559	559	JO83WR	CW	1296	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	1857	SK0EN	59	57	JO99JX	SSB	144	518	518	JO99	ScoredNoLog	
LY2VO	KO15PX	1857	YL2FZ	599	599	KO37QI	CW	432	293	293			
LY2VO	KO15PX	1900	ES2PRM	59	59	KO29GG	SSB	432	374	374		ScoredNoLog	
LY2VO	KO15PX	1901	ES3/SM0KAK	559	559	KO19SF	SSB	144	362	362	KO19	ScoredNoLog	
LY2VO	KO15PX	1902	SK0CT	579	559	JO89BM	SSB	432	0	0		NoWWL JO99BM	
LY2VO	KO15PX	1903	SM6VTZ	559	559	JO58UJ	CW	1296	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1908	LY3PEJ	59	59	KO15CL	SSB	144	88	88		ScoredNoLog	
LY2VO	KO15PX	1908	OL4N	559	599	JO60VR	CW	144	858	858	JO60	ScoredNoLog	
LY2VO	KO15PX	1913	ES0FX	599	559	KO08XL	CW	432	290	290	KO08	ScoredNoLog	
LY2VO	KO15PX	1916	SM5EPO	599	559	JP80MC	CW	144	588	588	JP80	ScoredNoLog	
LY2VO	KO15PX	1919	ES7RU	599	599	KO28SI	CW	432	297	297	KO28	ScoredNoLog	
LY2VO	KO15PX	1922	OH4LA	599	579	KP20LG	CW	432	488	488	KP20	ScoredNoLog	
LY2VO	KO15PX	1931	SM7DTE	579	569	JO75CN	CW	432	570	570	JO75	ScoredNoLog	
LY2VO	KO15PX	1931	SM7LCB	599	579	JO86GH	CW	144	420	420	JO86	ScoredNoLog	
LY2VO	KO15PX	1938	SQ5N	559	559	KO02LH	CW	1296	436	436	KO02	ScoredNoLog	
LY2VO	KO15PX	1939	SK4AO/P	559	559	JP80AQ	CW	144	673	673		ScoredNoLog	
LY2VO	KO15PX	1940	SP2WPY	599	599	JO94FL	CW	1296	349	349	JO94	ScoredNoLog	
LY2VO	KO15PX	1944	SM7EYW	599	599	JO65NK	CW	144	640	640		ScoredNoLog	
LY2VO	KO15PX	1950	SK0EN	599	599	JO99JX	CW	432	518	518	JO99	ScoredNoLog	
LY2VO	KO15PX	1951	SP2CNW	599	599	JO93AD	CW	144	463	463	JO93	ScoredNoLog	
LY2VO	KO15PX	1953	ES2AFF	59	59	KO29EE	SSB	1296	363	363		ScoredNoLog	
LY2VO	KO15PX	2001	SK0CT	599	559	JO99BM	SSB	1296	499	499		ScoredNoLog	
LY2VO	KO15PX	2001	SP2FRY	599	559	JO83WR	CW	432	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	2006	SK4EA	559	559	JO79OO	CW	432	626	626	JO79	ScoredNoLog	
LY2VO	KO15PX	2015	SM7KOJ	579	559	JO66ND	CW	432	631	631		ScoredNoLog	
LY2VO	KO15PX	2019	SM7LCB	599	559	JO86GH	CW	432	420	420	JO86	ScoredNoLog	
LY2VO	KO15PX	2023	ES4RM	559	559	KO49AL	CW	144	481	481	KO49	ScoredNoLog	
LY2VO	KO15PX	2023	YL2FZ	599	599	KO37QI	CW	144	293	293	KO37		
LY2VO	KO15PX	2029	SM0KAK	579	529	JO89XK	CW	432	498	498	JO89	ScoredNoLog	
LY2VO	KO15PX	2034	SP2FRY	599	589	JO83WR	CW	144	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	2035	OZ9GE	599	559	JO66CB	CW	432	689	689		ScoredNoLog	
LY2VO	KO15PX	2036	SA0CAN	559	559	JO99CH	SSB	1296	479	479		ScoredNoLog	
LY2VO	KO15PX	2042	SA0CAN	559	559	JO99CH	CW	432	479	479		ScoredNoLog	
LY2VO	KO15PX	2043	LY2BDA	559	559	KO24MQ	CW	144	182	182		ScoredNoLog	
LY2VO	KO15PX	2044	SM5EPO	559	559	JP80MC	CW	432	588	588	JP80	ScoredNoLog	
LY2VO	KO15PX	2059	OZ7UV	59	52	JO65DH	SSB	144	694	694		ScoredNoLog	
LY3JE	KO26TC	1715	LY2VO	59	59	KO15PX	SSB	1296	146	146	KO15		
LY3JE	KO26TC	1718	LY2R	59	59	KO15OV	SSB	1296	0	0		NoWWL KO15VS	
LY3JE	KO26TC	1741	YL2AO	59	59	KO16DK	SSB	1296	210	210	KO16		
LY3JE	KO26TC	1746	YL2AJ	59	59	KO16OX	SSB	1296	0	0		NoCall LY2JE	
LY3JE	KO26TC	1751	YL2FZ	59	59	KO37QI	SSB	1296	176	176	KO37		
YL2AJ	KO16OX	1708	YL3EK	59	58	KO27FF		432	81	81	KO27		
YL2AJ	KO16OX	1709	YL3EK	57	57	KO27FF		1296	81	81	KO27		
YL2AJ	KO16OX	1709	YL3EK	57	59	KO27FF		144	81	81	KO27		
YL2AJ	KO16OX	1709	YL3ES	56	58	KO27FF		432	81	81			
YL2AJ	KO16OX	1710	YL3ES	59	59	KO27FF		144	81	81			
YL2AJ	KO16OX	1711	YL2IV	57	59	KO06OL		144	135	135	KO06		
YL2AJ	KO16OX	1713	SA7BXU	53	53	JO65OS		144	630	630	JO65	ScoredNoLog	
YL2AJ	KO16OX	1714	SM0DJW	55	56	JO88WW		432	383	383	JO88	ScoredNoLog	
YL2AJ	KO16OX	1717	SM0DJW	57	59	JO88WW		144	383	383	JO88	ScoredNoLog	
YL2AJ	KO16OX	1721	LY4AA	599	599	KO14WW	CW	432	231	231	KO14	ScoredNoLog	
YL2AJ	KO16OX	1722	SK0QO	54	56	JO99CC		144	378	378	JO99	ScoredNoLog	
YL2AJ	KO16OX	1726	LY2HS	599	599	KO25UO	CW	432	218	218	KO25		
YL2AJ	KO16OX	1726	SM5CUI	57	55	JO89WW		144	452	452	JO89	ScoredNoLog	
YL2AJ	KO16OX	1728	LY2VO	599	599	KO15PX	CW	432	112	112	KO15		
YL2AJ	KO16OX	1730	LY2CH	599	599	KO15OV	CW	432	121	121		ScoredNoLog	
YL2AJ	KO16OX	1730	LY3I	03	06	KO25		144	0	0		NoWWL KO25ER	
YL2AJ	KO16OX	1732	LY5AT	59	59	KO24LR	SSB	1296	273	273	KO24	ScoredNoLog	
YL2AJ	KO16OX	1734	YL2FZ	599	599	KO37QI	CW	1296	255	255	KO37		
YL2AJ	KO16OX	1736	LY3JE	55	57	KO26TC	SSB	432	178	178	KO26	ScoredNoLog	
YL2AJ	KO16OX	1736	YL3GEA	59	59	KO37QM	SSB	144	258	258	KO37		
YL2AJ	KO16OX	1741	YL3ANJ	599	599	KO36QU	SSB	1296	254	254	KO36	ScoredNoLog	
YL2AJ	KO16OX	1741	YL3NF	59	59	KO17QA		144	12	12	KO17		
YL2AJ	KO16OX	1742	LY2VO	59	59	KO15PX	SSB	1296	112	112	KO15		
YL2AJ	KO16OX	1746	LY3JE	59	59	KO26TC	SSB	144	178	178	KO26	ScoredNoLog	
YL2AJ	KO16OX	1747	LY3FI	59	59	KO24PR	SSB	144	282	282	KO24	ScoredNoLog	
YL2AJ	KO16OX	1748	LY2JE	59	59	KO26TC	SSB	1296	0	0		CorrNoCall LY3JE	
YL2AJ	KO16OX	1750	LY2BBF	599	599	KO24PR	CW	144	282	282			
YL2AJ	KO16OX	1751	LY2VO	599	599	KO15PX	CW	144	112	112	KO15		
YL2AJ	KO16OX	1752	OH2AXH	599	599	KP20OK	CW	1296	402	402	KP20	ScoredNoLog	
YL2AJ	KO16OX	1753	ES2AFF	59	59	KO29EE	SSB	1296	255	255	KO29	ScoredNoLog	
YL2AJ	KO16OX	1753	ES2PRM	59	59	KO29GG	SSB	432	267	267	KO29	ScoredNoLog	
YL2AJ	KO16OX	1755	OH3TR	55	57	KP11VK	SSB	432	497	497	KP11	ScoredNoLog	
YL2AJ	KO16OX	1755	SM7EYW	599	599	JO65NK	CW	144	647	647		ScoredNoLog	
YL2AJ	KO16OX	1757	ES2DF	599	599	KO29GG	CW	1296	267	267		ScoredNoLog	
YL2AJ	KO16OX	1759	ES8AY	599	599	KO28GJ	CW	1296	177	177	KO28	ScoredNoLog	
YL2AJ	KO16OX	1801	SM6VTZ	599	599	JO58UJ	CW	1296	701	701	JO58	ScoredNoLog	
YL2AJ	KO16OX	1802	LY5AT	599	599	KO25LR	CW	144	0	0		NoWWL KO24LR	
YL2AJ	KO16OX	1806	ES2JL	559	559	KO29LL	CW	1296	297	297		ScoredNoLog	
YL2AJ	KO16OX	1807	YL2GD	599	599	KO37ML	CW	1296	238	238			
YL2AJ	KO16OX	1808	LY2BDA	599	599	KO24MQ	CW	144	280	280		ScoredNoLog	
YL2AJ	KO16OX	1810	SM0BHN	559	559	JO89WI	CW	1296	410	410	JO89	ScoredNoLog	
YL2AJ	KO16OX	1811	SK0EN	599	599	JO99JX	CW	1296	421	421	JO99	ScoredNoLog	
YL2AJ	KO16OX	1812	LY4AA	599	599	KO14WW	CW	144	231	231	KO14	ScoredNoLog	
YL2AJ	KO16OX	1813	LY2HS	599	599	KO25UO	CW	144	218	218	KO25		
YL2AJ	KO16OX	1814	SM6VTZ	559	559	JO58UJ	CW	432	701	701	JO58	ScoredNoLog	
YL2AJ	KO16OX	1816	SK0CT	599	599	JO99BM	CW	1296	411	411		ScoredNoLog	
YL2AJ	KO16OX	1820	LY1CR	56	56	KO15CL		144	178	178		ScoredNoLog	
YL2AJ	KO16OX	1821	ES2JL	55	56	KO29LL		144	297	297	KO29	ScoredNoLog	
YL2AJ	KO16OX	1822	OH7RJ	53	56	KP32UV		144	704	704	KP32	ScoredNoLog	
YL2AJ	KO16OX	1824	ES7RU	59	59	KO28SI	SSB	432	207	207	KO28	ScoredNoLog	
YL2AJ	KO16OX	1826	SM7ECM	559	559	JO65PU	CW	1296	623	623	JO65	ScoredNoLog	
YL2AJ	KO16OX	1828	YL3ANJ	599	599	KO36PM	CW	144	0	0		CorrNoCall YL3ANT	
YL2AJ	KO16OX	1830	SM7DTE	599	599	JO75CN	CW	144	578	578	JO75	ScoredNoLog	
YL2AJ	KO16OX	1832	OH4LA	559	559	KP20LG	CW	432	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1834	SM7DTE	599	599	JO75CN	CW	432	578	578	JO75	ScoredNoLog	
YL2AJ	KO16OX	1837	YL2GD	599	599	KO37ML	CW	432	238	238	KO37		
YL2AJ	KO16OX	1842	YL2FZ	599	599	KO37QI	CW	432	255	255			
YL2AJ	KO16OX	1846	ES4RM	559	559	KO49AL	CW	432	397	397	KO49	ScoredNoLog	
YL2AJ	KO16OX	1846	SK7CY	55	54	JO65RJ	SSB	144	628	628		ScoredNoLog	
YL2AJ	KO16OX	1847	SM0DJW	56	54	JO88WW		1296	383	383	JO88	ScoredNoLog	
YL2AJ	KO16OX	1850	ES2PRM	59	59	KO29GG	SSB	144	267	267		ScoredNoLog	
YL2AJ	KO16OX	1850	SA0CAN	55	56	JO99CH		1296	392	392		ScoredNoLog	
YL2AJ	KO16OX	1855	OH4LA	56	56	KP20LG		144	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1858	SQ5N	559	559	KO02LH	CW	1296	539	539	KO02	ScoredNoLog	
YL2AJ	KO16OX	1859	SK0CT	559	559	JO99BM	CW	432	411	411	JO99	ScoredNoLog	
YL2AJ	KO16OX	1901	OH1F	55	55	KP01TK		144	504	504	KP01	ScoredNoLog	
YL2AJ	KO16OX	1902	LY2R	599	599	KO15VS	CW	1296	140	140			
YL2AJ	KO16OX	1903	OH0AZX	57	57	KP00IF		144	390	390	KP00	ScoredNoLog	
YL2AJ	KO16OX	1904	OH2FQV	55	57	KP20MF	SSB	432	377	377		ScoredNoLog	
YL2AJ	KO16OX	1904	SM7LCB	559	559	JO86GH	CW	1296	415	415	JO86	ScoredNoLog	
