Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
LY2BBF	KO24PR	1830	LY2RRC/P	59	59	KO24PR	FM	144	1	1		ScoredNoLog	
LY2BBF	KO24PR	1859	YL2II	599	599	KO26OO	CW	144	209	209			
LY2BBF	KO24PR	1916	YL2AO	599	599	KO16DK	CW	432	268	268			
LY2BBF	KO24PR	1923	SK1BL	599	599	JO97HK	CW	144	512	512	JO97	ScoredNoLog	
LY2BBF	KO24PR	1940	LY1CR	599	559	KO15CL	CW	144	214	214		ScoredNoLog	
LY2BBF	KO24PR	1940	SK1BL	599	599	JO97HK	CW	432	512	512	JO97	ScoredNoLog	
LY2BBF	KO24PR	1954	LY2CH	599	599	KO15OV	CW	144	185	185		ScoredNoLog	
LY2BBF	KO24PR	2020	SP2FRY	599	559	JO83WR	CW	432	495	495	JO83	ScoredNoLog	
LY2BBF	KO24PR	2026	SK0EN	599	559	JO99JX	CW	144	702	702	JO99	ScoredNoLog	
LY2BBF	KO24PR	2052	SK6EI	54	53	JO68VK		144	815	815	JO68	ScoredNoLog	
LY2R	KO15VS	1701	ES2MC	559	559	KO29GG	CW	1296	392	392	KO29	ScoredNoLog	
LY2R	KO15VS	1701	OH4LA	599	599	KP20LG	CW	144	506	506	KP20	ScoredNoLog	
LY2R	KO15VS	1702	YL2FZ	599	599	KO37QI	CW	144	282	282	KO37		
LY2R	KO15VS	1704	LY3JE	59	59	KO26TC	SSB	1296	121	121	KO26		
LY2R	KO15VS	1704	SP32FRY	599	599	JO83WR	CW	144	443	443	JO83	ScoredNoLog	
LY2R	KO15VS	1708	LY2CH	599	599	KO15OV	CW	432	39	39	KO15	ScoredNoLog	
LY2R	KO15VS	1708	OH4LA	579	579	KP20LG	CW	432	506	506	KP20	ScoredNoLog	
LY2R	KO15VS	1710	LY3JE	59	59	KO26TC	SSB	144	121	121	KO26	ScoredNoLog	
LY2R	KO15VS	1711	LY2BBF	599	599	KO24PR	CW	144	150	150	KO24		
LY2R	KO15VS	1711	SK1BL	599	569	JO97HK	CW	432	367	367	JO97	ScoredNoLog	
LY2R	KO15VS	1712	SM6BFE	579	559	JO68DQ	CW	432	764	764	JO68	ScoredNoLog	
LY2R	KO15VS	1712	SP5IDR	59	59	KO01VU	SSB	144	455	455	KO01	ScoredNoLog	
LY2R	KO15VS	1713	LY2NA	59	59	KO15JC	SSB	144	98	98	KO15	ScoredNoLog	
LY2R	KO15VS	1714	YL2GD	599	599	KO37ML	CW	144	275	275			
LY2R	KO15VS	1717	LY2BDA	599	559	KO24MQ	CW	144	145	145		ScoredNoLog	
LY2R	KO15VS	1718	LY2VO	59	59	KO15PX	SSB	1296	39	39	KO15		
LY2R	KO15VS	1720	LY3JE	59	59	KO26TC	SSB	432	121	121	KO26		
LY2R	KO15VS	1723	LY2VO	599	599	KO15PX	CW	432	39	39			
LY2R	KO15VS	1725	ES2DF	559	559	KO29GG	CW	1296	392	392		ScoredNoLog	
LY2R	KO15VS	1725	LY2BBF	599	599	KO24PR	CW	432	150	150	KO24		
LY2R	KO15VS	1726	LY2BDA	559	559	KO24MQ	CW	432	145	145		ScoredNoLog	
LY2R	KO15VS	1727	OZ6TY	559	559	JO55XE	CW	144	748	748	JO55	ScoredNoLog	
LY2R	KO15VS	1728	LY4AA	599	599	KO14WW	CW	432	93	93	KO14	ScoredNoLog	
LY2R	KO15VS	1729	ES2NJ	599	599	KO29NK	CW	432	416	416	KO29	ScoredNoLog	
LY2R	KO15VS	1731	YL2GD	599	599	KO37ML	CW	432	275	275	KO37		
LY2R	KO15VS	1732	SM0FZH	559	529	JO99HI	CW	1296	504	504	JO99	ScoredNoLog	
LY2R	KO15VS	1732	YL2FZ	599	599	KO37QI	CW	432	282	282			
LY2R	KO15VS	1733	OZ2AR	599	599	JO66EC	CW	144	0	0		NoWWL JO65BT	
LY2R	KO15VS	1739	ES2AFF	59	59	KO29EE	SSB	1296	382	382		ScoredNoLog	
LY2R	KO15VS	1741	YL2AO	599	599	KO16DK	CW	144	119	119	KO16		
LY2R	KO15VS	1742	SM0NZY	559	559	JO89WI	CW	432	532	532	JO89	ScoredNoLog	
LY2R	KO15VS	1746	ES4RM	599	599	KO49AL	CW	144	484	484	KO49	ScoredNoLog	
LY2R	KO15VS	1746	SM0RJV	559	559	JO89VJ	CW	1296	539	539	JO89	ScoredNoLog	
LY2R	KO15VS	1747	ES2MC	579	579	KO29GG	CW	432	392	392		ScoredNoLog	
LY2R	KO15VS	1747	SM6BFE	579	559	JO68DQ	CW	144	764	764	JO68	ScoredNoLog	
LY2R	KO15VS	1751	SM7EYW	559	559	JO65NK	CW	144	671	671	JO65	ScoredNoLog	
LY2R	KO15VS	1754	SM4HFI	559	559	JP70TO	CW	432	719	719	JP70	ScoredNoLog	
LY2R	KO15VS	1754	SM5EPO	599	599	JP80MC	CW	144	625	625	JP80	ScoredNoLog	
LY2R	KO15VS	1756	LY4AA	599	599	KO14WW	CW	144	93	93	KO14	ScoredNoLog	
LY2R	KO15VS	1757	SM6VTZ	559	559	JO58UJ	CW	1296	785	785	JO58	ScoredNoLog	
LY2R	KO15VS	1800	SM6VTZ	579	559	JO58UJ	CW	144	785	785	JO58	ScoredNoLog	
LY2R	KO15VS	1801	SM4GGC	559	559	JO69RK	CW	432	738	738	JO69	ScoredNoLog	
LY2R	KO15VS	1804	SM4GGC	599	599	JO69RK	CW	144	738	738	JO69	ScoredNoLog	
LY2R	KO15VS	1805	YL2FZ	559	559	KO37QI	CW	1296	282	282	KO37		
LY2R	KO15VS	1807	SK0EN	599	599	JO99JX	CW	432	554	554	JO99	ScoredNoLog	
LY2R	KO15VS	1807	YL2GD	599	599	KO37ML	CW	1296	275	275			
LY2R	KO15VS	1810	OH3DP	559	599	KP10TT	CW	144	561	561	KP10	ScoredNoLog	
LY2R	KO15VS	1812	SK6DK	559	559	JO67EH	CW	432	720	720	JO67	ScoredNoLog	
LY2R	KO15VS	1816	ES1OX	599	599	KO29HI	CW	144	402	402	KO29	ScoredNoLog	
LY2R	KO15VS	1817	ES2MC	59	59	KO29GG	SSB	144	392	392		ScoredNoLog	
LY2R	KO15VS	1818	ES8TJM	59	59	KO18UM	SSB	144	306	306	KO18	ScoredNoLog	
LY2R	KO15VS	1821	OH5ELO	55	57	KP41AC	SSB	144	643	643	KP41	ScoredNoLog	
LY2R	KO15VS	1824	SK6EI	599	599	JO68VK	CW	144	672	672		ScoredNoLog	
LY2R	KO15VS	1826	ES4RM	559	599	KO49AL	CW	432	484	484	KO49	ScoredNoLog	
LY2R	KO15VS	1826	SK6EI	559	449	JO68VK	CW	432	672	672		ScoredNoLog	
LY2R	KO15VS	1829	OH2FQV	55	55	KP20MF	SSB	432	502	502		ScoredNoLog	
LY2R	KO15VS	1830	ES0FX	559	559	KO08XL	CW	1296	321	321	KO08	ScoredNoLog	
LY2R	KO15VS	1831	SK0CT	599	559	JO99BM	CW	144	536	536	JO99	ScoredNoLog	
LY2R	KO15VS	1834	ES1ATE	59	59	KO29JK	SSB	144	413	413		ScoredNoLog	
LY2R	KO15VS	1834	OH2MFE	59	59	KP20JE	SSB	144	495	495		ScoredNoLog	
LY2R	KO15VS	1836	SK0CT	559	559	JO99BM	CW	432	536	536		ScoredNoLog	
LY2R	KO15VS	1837	SK0EN	599	599	JO99JX	CW	144	554	554		ScoredNoLog	
LY2R	KO15VS	1837	SP5BIN	559	559	KO02KF	CW	1296	438	438	KO02	ScoredNoLog	
LY2R	KO15VS	1838	SM6VTZ	559	559	JO58UJ	SSB	432	785	785	JO58	ScoredNoLog	
LY2R	KO15VS	1839	OH0A	59	59	KP00AF	SSB	144	543	543	KP00	ScoredNoLog	
LY2R	KO15VS	1840	YL2II	59	59	KO26OO	SSB	144	128	128			
LY2R	KO15VS	1845	LY2CH	59	59	KO15OV	SSB	144	39	39		ScoredNoLog	
LY2R	KO15VS	1847	SK0CT	599	559	JO99BM	CW	1296	536	536		ScoredNoLog	
LY2R	KO15VS	1848	SK7CY	59	55	JO65RJ	SSB	144	651	651		ScoredNoLog	
LY2R	KO15VS	1849	OH0A	555	555	KP00AF	CW	432	543	543	KP00	ScoredNoLog	
LY2R	KO15VS	1855	SQ5N	559	559	KO02LH	CW	1296	427	427		ScoredNoLog	
LY2R	KO15VS	1856	SM0BSO	559	559	JO99BG	CW	432	516	516		ScoredNoLog	
LY2R	KO15VS	1859	OH2LH	599	599	KP20MG		144	506	506		ScoredNoLog	
LY2R	KO15VS	1859	SM5EPO	559	559	JP80MC	CW	432	625	625	JP80	ScoredNoLog	
LY2R	KO15VS	1902	YL2AJ	599	599	KO16OX	CW	432	140	140	KO16		
LY2R	KO15VS	1903	SM5EPO	559	559	JP80MC	CW	1296	625	625	JP80	ScoredNoLog	
LY2R	KO15VS	1903	SM7DTE	599	599	JO75CN	CW	144	602	602	JO75	ScoredNoLog	
LY2R	KO15VS	1906	OH3TR	559	339	KP11VK	CW	432	631	631	KP11	ScoredNoLog	
LY2R	KO15VS	1907	ES7RU	559	599	KO28SI	CW	432	307	307	KO28	ScoredNoLog	
LY2R	KO15VS	1907	SM7ECM	559	559	JO65PU	CW	144	656	656		ScoredNoLog	
LY2R	KO15VS	1908	LY1CR	599	599	KO15CL	CW	144	105	105		ScoredNoLog	
LY2R	KO15VS	1909	YL2AO	599	599	KO16DK	CW	1296	119	119	KO16		
LY2R	KO15VS	1911	OH3DP	559	559	KP10TT	CW	432	561	561	KP10	ScoredNoLog	
LY2R	KO15VS	1911	SK1BL	59	59	JO97HK	SSB	144	367	367	JO97	ScoredNoLog	
LY2R	KO15VS	1917	OH0BHU	59	59	KP00CF	SSB	144	539	539		ScoredNoLog	
LY2R	KO15VS	1918	OH6VV	59	59	KP22WG	SSB	144	733	733	KP22	ScoredNoLog	
LY2R	KO15VS	1919	ES7RU	59	59	KO28SI	SSB	144	307	307	KO28	ScoredNoLog	
LY2R	KO15VS	1924	OH6UW	559	559	KP32AC	CW	432	716	716	KP32	ScoredNoLog	
LY2R	KO15VS	1926	LY2BDA	539	559	KO24MQ	CW	1296	145	145	KO24	ScoredNoLog	
LY2R	KO15VS	1927	OH6UW	559	559	KP22WI	SSB	144	742	742		ScoredNoLog	
LY2R	KO15VS	1927	SK4EA	599	599	JO79OO	CW	432	664	664	JO79	ScoredNoLog	
LY2R	KO15VS	1933	SP2WPY	599	599	JO94FL	CW	432	369	369	JO94	ScoredNoLog	
LY2R	KO15VS	1938	SM7KOJ	599	559	JO66ND	CW	144	665	665	JO66	ScoredNoLog	
LY2R	KO15VS	1938	SP2FRY	559	559	JO83WR	CW	432	443	443	JO83	ScoredNoLog	
LY2R	KO15VS	1945	SK0EN	599	599	JO99JX	CW	1296	554	554		ScoredNoLog	
LY2R	KO15VS	1948	YL2AJ	599	599	KO16OX	CW	1296	140	140			
LY2R	KO15VS	1954	SP2CNW	559	579	JO93AI	CW	144	458	458	JO93	ScoredNoLog	
LY2R	KO15VS	1956	SP2FRY	559	559	JO83WR	CW	1296	443	443	JO83	ScoredNoLog	
LY2R	KO15VS	2001	SM5DWF	559	559	JO88HE	CW	144	511	511	JO88	ScoredNoLog	
LY2R	KO15VS	2002	SP2WPY	599	599	JO94FL	CW	1296	369	369	JO94	ScoredNoLog	
LY2R	KO15VS	2006	SM7DTE	559	559	JO75CN	CW	432	602	602	JO75	ScoredNoLog	
LY2R	KO15VS	2011	YL2AO	599	599	KO16DK	CW	432	119	119			
LY2R	KO15VS	2012	LY1CR	599	599	KO15CL	CW	432	105	105		ScoredNoLog	
LY2R	KO15VS	2015	SP5CUR	59	59	KO02KD	SSB	144	446	446	KO02	ScoredNoLog	
LY2R	KO15VS	2017	SP2HMR	559	559	JO94DE	CW	1296	393	393		ScoredNoLog	
LY2R	KO15VS	2022	SM0KAK	599	599	JO89XK	CW	144	536	536	JO89	ScoredNoLog	
LY2R	KO15VS	2025	OH1ND	559	559	KP00XL	CW	432	535	535		ScoredNoLog	
LY2R	KO15VS	2025	SP8XXN	55	55	KO02LC	SSB	144	448	448		ScoredNoLog	
LY2R	KO15VS	2028	SP2EXY	579	599	KO00QV	CW	1296	566	566	KO00	ScoredNoLog	
LY2R	KO15VS	2036	OH6P	555	555	KP22AN	CW	144	756	756		ScoredNoLog	
LY2R	KO15VS	2038	YL2AJ	599	599	KO16OX	CW	144	140	140			
LY2R	KO15VS	2040	LY2VO	599	599	KO15PX	CW	144	39	39			
LY2R	KO15VS	2041	ES1OX	559	559	KO29HI	CW	432	402	402		ScoredNoLog	
LY2R	KO15VS	2046	LY2HS	599	599	KO25UO	CW	144	122	122	KO25	ScoredNoLog	
LY2R	KO15VS	2047	SK4AO/P	599	579	JP70XQ	CW	144	713	713	JP70	ScoredNoLog	
LY2VO	KO15PX	1701	LY2CH	59	59	KO15OV	FM	144	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1703	LY4H	59	59	KO15PV	FM	144	10	10		ScoredNoLog	
LY2VO	KO15PX	1705	LY2CH	59	59	KO15OV	SSB	1296	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1705	YL2AO	59	59	KO16DK	SSB	1296	81	81	KO16		
LY2VO	KO15PX	1710	SM6BFE	559	559	JO68DQ	CW	144	725	725	JO68	ScoredNoLog	
LY2VO	KO15PX	1711	LY2LE	599	599	KO06NA	CW	144	135	135	KO06	ScoredNoLog	
LY2VO	KO15PX	1713	LY2BBZ	59	59	KO16XC	FM	144	44	44	KO16	ScoredNoLog	
LY2VO	KO15PX	1713	LY3JE	59	59	KO26TC	SSB	1296	146	146	KO26		
LY2VO	KO15PX	1714	LY3US	59	59	KO15MU	FM	144	21	21		ScoredNoLog	
LY2VO	KO15PX	1715	LY5RR	59	59	KO15PV	FM	144	10	10		ScoredNoLog	
LY2VO	KO15PX	1716	LY2CH	59	59	KO15OV	SSB	432	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1717	LY2BBF	599	599	KO24PR	CW	144	188	188	KO24		
LY2VO	KO15PX	1717	LY2R	59	59	KO15VS	SSB	1296	39	39			
LY2VO	KO15PX	1717	LY3PEJ	59	59	KO15CL	SSB	432	88	88		ScoredNoLog	
LY2VO	KO15PX	1721	LY3E	59	59	KO25ES	SSB	144	72	72	KO25	ScoredNoLog	
LY2VO	KO15PX	1722	YL2AJ	599	599	KO16OX	CW	1296	112	112			
LY2VO	KO15PX	1723	LY2R	599	599	KO15VS	CW	432	39	39			
LY2VO	KO15PX	1723	LY3FI	59	59	KO24PR	SSB	144	188	188		ScoredNoLog	
LY2VO	KO15PX	1728	SM6BFE	559	559	JO68DQ	CW	432	725	725	JO68	ScoredNoLog	
LY2VO	KO15PX	1730	SK1BL	599	579	JO97HK	CW	432	328	328	JO97	ScoredNoLog	
LY2VO	KO15PX	1732	LY2NA	599	599	KO15JC	CW	432	103	103		ScoredNoLog	
LY2VO	KO15PX	1732	LY3PEJ	59	59	KO15CL	SSB	144	88	88		ScoredNoLog	
LY2VO	KO15PX	1732	SQ4INW	59	59	JO93VS	SSB	144	333	333	JO93	ScoredNoLog	
LY2VO	KO15PX	1734	LY2BBF	599	599	KO24PR	CW	432	188	188	KO24		
LY2VO	KO15PX	1735	LY3JE	59	59	KO26TC	SSB	432	146	146	KO26		
LY2VO	KO15PX	1736	YL2GD	599	599	KO37ML	CW	1296	284	284	KO37		
LY2VO	KO15PX	1739	YL2GD	59	59	KO37ML	SSB	432	284	284	KO37		
LY2VO	KO15PX	1743	LY2BDA	599	599	KO24MQ	CW	432	182	182		ScoredNoLog	
LY2VO	KO15PX	1743	LY4AA	599	599	KO14WW	CW	432	122	122	KO14	ScoredNoLog	
LY2VO	KO15PX	1746	LY3FI	59	59	KO24PR	SSB	1296	188	188	KO24	ScoredNoLog	
LY2VO	KO15PX	1747	SK6EI	59	57	JO68VK	SSB	144	634	634		ScoredNoLog	
LY2VO	KO15PX	1747	YL2FZ	599	599	KO37QI	CW	432	293	293			
LY2VO	KO15PX	1751	SM1HOW	59	55	JO97GL	SSB	144	335	335	JO97	ScoredNoLog	
LY2VO	KO15PX	1752	SM7HGY	59	57	JO86DR	SSB	144	440	440	JO86	ScoredNoLog	
LY2VO	KO15PX	1753	ES2AFF	59	55	KO29EE	SSB	1296	363	363	KO29	ScoredNoLog	
LY2VO	KO15PX	1757	OH4LA	579	559	KP20LG	CW	432	488	488	KP20	ScoredNoLog	
LY2VO	KO15PX	1758	SK1BL	599	559	JO97HK	CW	144	328	328		ScoredNoLog	
LY2VO	KO15PX	1758	SM6VTZ	519	559	JO58UJ	CW	1296	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1758	YL2AO	59	59	KO16DK	SSB	144	81	81			
LY2VO	KO15PX	1801	ES2PRM	57	59	KO29GG	SSB	432	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1804	SK6DK	559	559	JO67EH	CW	432	683	683	JO67	ScoredNoLog	
LY2VO	KO15PX	1805	SM4GGC	599	559	JO69RK	CW	144	699	699	JO69	ScoredNoLog	
LY2VO	KO15PX	1807	ES2MC	59	59	KO29GG	SSB	432	374	374		ScoredNoLog	
LY2VO	KO15PX	1808	SK0CT	59	57	JO99BM	SSB	144	499	499	JO99	ScoredNoLog	
LY2VO	KO15PX	1810	SQ2RAD	59	59	JO94GM	SSB	144	342	342	JO94	ScoredNoLog	
LY2VO	KO15PX	1813	OH2FQV	55	57	KP20MF	SSB	432	484	484		ScoredNoLog	
LY2VO	KO15PX	1814	SM7ECM	579	559	JO65PU	CW	144	623	623	JO65	ScoredNoLog	
LY2VO	KO15PX	1816	ES8TJM	59	59	KO18UM	SSB	144	284	284	KO18	ScoredNoLog	
LY2VO	KO15PX	1816	YL2AJ	59	59	KO16OX	SSB	144	112	112			
LY2VO	KO15PX	1817	SQ5N	559	559	KO02LH	CW	1296	436	436	KO02	ScoredNoLog	
LY2VO	KO15PX	1821	ES2PRM	59	59	KO29GG	SSB	144	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1822	SM0RJV	559	559	JO89VJ	CW	1296	501	501	JO89	ScoredNoLog	
LY2VO	KO15PX	1823	SM6VTZ	559	559	JO58UJ	CW	432	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1824	SK0EN	59	59	JO99JX	SSB	144	518	518		ScoredNoLog	
LY2VO	KO15PX	1826	SK0EN	599	599	JO99JX	CW	1296	518	518	JO99	ScoredNoLog	
LY2VO	KO15PX	1826	YL2AO	599	599	KO16DK	CW	432	81	81	KO16		
LY2VO	KO15PX	1830	YL2FZ	599	599	KO37QI	CW	1296	293	293			
LY2VO	KO15PX	1832	OH0A	55	55	KP00AF	SSB	144	510	510	KP00	ScoredNoLog	
LY2VO	KO15PX	1833	SP2WPY	599	599	JO94FL	CW	432	349	349	JO94	ScoredNoLog	
LY2VO	KO15PX	1838	SK0CT	599	559	JO99BM	CW	432	499	499	JO99	ScoredNoLog	
LY2VO	KO15PX	1839	LY2NA	599	599	KO15JC	CW	144	103	103		ScoredNoLog	
LY2VO	KO15PX	1839	LY4AA	599	599	KO14WW	CW	144	122	122	KO14	ScoredNoLog	
LY2VO	KO15PX	1843	SM6VTZ	559	559	JO58UJ	CW	144	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1845	SM7DTE	559	559	JO75CN	CW	432	570	570	JO75	ScoredNoLog	
LY2VO	KO15PX	1847	ES7RU	59	59	KO28SI	SSB	144	297	297	KO28	ScoredNoLog	
LY2VO	KO15PX	1848	SK0CT	599	559	JO99BM	CW	1296	499	499		ScoredNoLog	
LY2VO	KO15PX	1851	SM4HFI	559	559	JP70TO	CW	432	682	682	JP70	ScoredNoLog	
LY2VO	KO15PX	1855	SM4GGC	579	559	JO69RK	CW	432	699	699	JO69	ScoredNoLog	
LY2VO	KO15PX	1859	ES2MC	599	599	KO29GG	CW	144	374	374		ScoredNoLog	
LY2VO	KO15PX	1902	SM7ECM	599	559	JO65PU	CW	144	0	0		Dupe 18:14	
LY2VO	KO15PX	1903	SP2FRY	599	569	JO83WR	CW	432	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	1905	SM7DTE	599	579	JO75CN	CW	144	570	570	JO75	ScoredNoLog	
LY2VO	KO15PX	1906	YL2FZ	599	599	KO37QI	CW	144	293	293	KO37		
LY2VO	KO15PX	1908	YL2KO	599	599	KO37QI	CW	144	0	0		NoWWL KO37RI	
LY2VO	KO15PX	1912	SM0BSO	559	559	JO99BG	CW	432	478	478		ScoredNoLog	
LY2VO	KO15PX	1913	ES0FX	559	559	KO08XL	CW	1296	290	290	KO08	ScoredNoLog	
LY2VO	KO15PX	1922	SM5EPO	559	559	JP80MC	CW	432	588	588	JP80	ScoredNoLog	
LY2VO	KO15PX	1925	OZ2AR	559	559	JO65BT	CW	144	696	696		ScoredNoLog	
LY2VO	KO15PX	1927	ES1ATE	55	55	KO29JK	SSB	144	395	395		ScoredNoLog	
LY2VO	KO15PX	1929	ES0MHI	55	55	KO18LW	SSB	144	330	330		ScoredNoLog	
LY2VO	KO15PX	1929	SM7ECM	559	559	JO65PU	CW	1296	623	623	JO65	ScoredNoLog	
LY2VO	KO15PX	1930	SK4EA	559	559	JO79OO	CW	432	626	626	JO79	ScoredNoLog	
LY2VO	KO15PX	1934	OZ6TY	559	559	JO55XE	CW	144	717	717	JO55	ScoredNoLog	
LY2VO	KO15PX	1946	SM5EPO	559	559	JP80MC	CW	144	588	588	JP80	ScoredNoLog	
LY2VO	KO15PX	1950	SK7CY	57	53	JO65RJ	SSB	144	620	620		ScoredNoLog	
LY2VO	KO15PX	1950	SP2WPY	599	599	JO94FL	CW	1296	349	349	JO94	ScoredNoLog	
LY2VO	KO15PX	1955	OH0A	55	55	KP00AF	SSB	432	510	510	KP00	ScoredNoLog	
LY2VO	KO15PX	1958	SP2CNW	599	579	JO93AI	CW	144	447	447		ScoredNoLog	
LY2VO	KO15PX	1958	SP2FRY	559	559	JO83WR	CW	1296	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	2006	OH4LA	599	599	KP20LG	CW	144	488	488	KP20	ScoredNoLog	
LY2VO	KO15PX	2007	OH4VV	559	559	KP22WG	CW	144	715	715	KP22	ScoredNoLog	
LY2VO	KO15PX	2011	SP2FRY	599	569	JO83WR	CW	144	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	2012	SK0EN	599	599	JO99JX	CW	432	518	518		ScoredNoLog	
LY2VO	KO15PX	2013	YL2AJ	599	599	KO16OX	CW	432	112	112			
LY2VO	KO15PX	2021	SM0KAK	599	559	JO89XK	CW	144	498	498	JO89	ScoredNoLog	
LY2VO	KO15PX	2026	LY1CR	599	599	KO15CL	CW	432	88	88		ScoredNoLog	
LY2VO	KO15PX	2029	OH1ND	559	559	KP00XL	CW	432	507	507		ScoredNoLog	
LY2VO	KO15PX	2030	LY2HS	59	59	KO25UO	SSB	144	157	157		ScoredNoLog	
LY2VO	KO15PX	2032	SA0CAN	559	559	JO99CH	CW	432	479	479		ScoredNoLog	
LY2VO	KO15PX	2040	LY2R	599	599	KO15VS	CW	144	39	39			
LY2VO	KO15PX	2041	ES2MC	559	559	KO29GG	CW	1296	374	374		ScoredNoLog	
LY2VO	KO15PX	2045	SK4AO/P	599	579	JP70XQ	CW	144	676	676	JP70	ScoredNoLog	
LY3JE	KO26TC	1702	LY2CH	59	59	KO15OV	SSB	432	153	153	KO15	ScoredNoLog	
LY3JE	KO26TC	1703	LY2R	59	59	KO15VS	SSB	1296	121	121	KO15		
LY3JE	KO26TC	1713	LY2VO	59	59	KO15PX	SSB	1296	146	146			
LY3JE	KO26TC	1719	LY2R	59	59	KO15VS	SSB	432	121	121			
LY3JE	KO26TC	1721	LY4AA	59	59	KO14WW	SSB	432	171	171	KO14	ScoredNoLog	
LY3JE	KO26TC	1732	YL2AJ	59	59	KO16OX	SSB	432	178	178	KO16		
LY3JE	KO26TC	1735	LY2VO	59	59	KO15PX	SSB	432	146	146			
LY3JE	KO26TC	1737	YL2GD	59	59	KO37ML	SSB	1296	176	176	KO37		
LY3JE	KO26TC	1740	YL2GD	59	59	KO37ML	SSB	432	176	176	KO37		
LY3JE	KO26TC	1743	YL2AO	59	59	KO16DK	SSB	1296	210	210	KO16		
LY3JE	KO26TC	1745	LY2BDA	59	59	KO24MQ	SSB	432	162	162	KO24	ScoredNoLog	
LY3JE	KO26TC	1747	LY3FI	59	59	KO24PR	SSB	432	155	155		ScoredNoLog	
LY3JE	KO26TC	1751	LY2BBF	59	59	KO24PR	SSB	432	0	0		NoRst 55	
LY3JE	KO26TC	1751	YL2AJ	59	59	KO16OX	SSB	1296	178	178			
LY3JE	KO26TC	1756	LY2BDA	56	56	KO24MQ	SSB	1296	162	162	KO24	ScoredNoLog	
LY3JE	KO26TC	1819	ES2MC	55	55	KO29GG	SSB	432	358	358	KO29	ScoredNoLog	
YL2AJ	KO16OX	1706	YL3EK	59	55	KO27FF		432	81	81	KO27		
YL2AJ	KO16OX	1707	YL3EK	57	57	KO27FF		1296	81	81	KO27		
YL2AJ	KO16OX	1707	YL3ES	58	58	KO27FF		432	81	81			
