Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
LY2HS	KO25UO	1842	LY5AT	599	599	KO24JQ	CW	432	118	118		ScoredNoLog	
LY2HS	KO25UO	1848	SK0CT	579	559	JO99BM	CW	432	628	628	JO99	ScoredNoLog	
LY2HS	KO25UO	1854	LY2BDA	579	579	KO24MQ	CW	432	111	111		ScoredNoLog	
LY2HS	KO25UO	1854	YL2ES	57	54	KO27FF	RTTY	144	0	0		CorrNoCall YL3ES	
LY2HS	KO25UO	1857	YL2QV	57	56	KO26WM	RTTY	144	103	103			
LY2HS	KO25UO	1858	YL2FZ	58	57	KO37QI	RTTY	144	220	220			
LY2HS	KO25UO	1904	YL2ANJ	57	54	KO27FF	RTTY	144	0	0		BadCall	
LY2HS	KO25UO	1904	YL3EK	56	54	KO27FF	RTTY	144	197	197	KO27		
LY2HS	KO25UO	1906	ES3MAR	56	53	KO28KX	RTTY	144	379	379	KO28	ScoredNoLog	
LY2HS	KO25UO	1908	ES2MC	56	54	KO29GG	RTTY	144	414	414	KO29	ScoredNoLog	
LY2HS	KO25UO	1916	OH1FOL	53	52	KP11BF	RTTY	144	660	660	KP11	ScoredNoLog	
LY2HS	KO25UO	1917	LY3I	9	11	KO25ER	RTTY	432	85	85	KO25	ScoredNoLog	
LY2HS	KO25UO	1920	LY2BBF	599	599	KO24PR	CW	432	101	101			
LY2HS	KO25UO	1924	OH3DP	56	54	KP10TT	RTTY	144	592	592	KP10	ScoredNoLog	
LY2HS	KO25UO	1929	OH1RI	54	53	KP10HQ	RTTY	144	594	594		ScoredNoLog	
LY2HS	KO25UO	1933	OH0AZX	54	52	KP00IF	RTTY	144	593	593	KP00	ScoredNoLog	
LY2HS	KO25UO	1934	YL3ANJ	53	52	KO36QU	RTTY	432	174	174	KO36		
LY2HS	KO25UO	1938	SM0DJW	55	52	JO88WW	RTTY	144	599	599	JO88	ScoredNoLog	
LY2HS	KO25UO	1946	ES8PW	54	53	KO18VM	RTTY	144	345	345	KO18	ScoredNoLog	
LY2HS	KO25UO	1949	SK0EN	599	579	JO99JX	CW	432	636	636		ScoredNoLog	
LY2R	KO15VS	1700	OH4LA	599	599	KP20LG	CW	144	506	506	KP20	ScoredNoLog	
LY2R	KO15VS	1701	SK1BL	599	599	JO97HK	CW	144	367	367	JO97	ScoredNoLog	
LY2R	KO15VS	1704	LY2BBF	599	599	KO24PR	CW	144	150	150	KO24		
LY2R	KO15VS	1704	LY2WR	599	599	KO24FO	CW	1296	137	137	KO24	ScoredNoLog	
LY2R	KO15VS	1707	LY3JE	59	59	KO26TC	SSB	1296	121	121	KO26		
LY2R	KO15VS	1708	SM7EYW	599	599	JO65NJ	CW	144	672	672	JO65	ScoredNoLog	
LY2R	KO15VS	1712	SK4EA	59	57	JO79NP	SSB	144	671	671	JO79	ScoredNoLog	
LY2R	KO15VS	1713	YL2AO	59	59	KO16DK	SSB	1296	0	0		NoRst 599	
LY2R	KO15VS	1715	SM6VTZ	559	559	JO58UJ		1296	785	785	JO58	ScoredNoLog	
LY2R	KO15VS	1716	SK7CY	59	55	JO65RJ	SSB	144	651	651		ScoredNoLog	
LY2R	KO15VS	1718	SM7DTE	599	559	JO75CN	CW	144	602	602	JO75	ScoredNoLog	
LY2R	KO15VS	1722	SM0KAK	599	599	JO89XK	CW	144	536	536	JO89	ScoredNoLog	
LY2R	KO15VS	1723	YL2GD	599	599	KO37ML		1296	275	275	KO37		
LY2R	KO15VS	1727	LY2VO	59	59	KO15PX		1296	39	39	KO15		
LY2R	KO15VS	1727	SM4GGC	559	559	JO69RK	CW	144	738	738	JO69	ScoredNoLog	
LY2R	KO15VS	1728	YL2FZ	559	599	KO37QI	CW	1296	282	282			
LY2R	KO15VS	1728	YL2FZ	599	599	KO37QI	CW	144	282	282	KO37		
LY2R	KO15VS	1729	YL2AO	599	599	KO16DK	CW	144	119	119	KO16		
LY2R	KO15VS	1731	LY2HS	579	599	KO25UO	CW	144	122	122	KO25		
LY2R	KO15VS	1733	LY3JE	59	59	KO26TC	SSB	144	121	121	KO26		
LY2R	KO15VS	1733	SM7LCB	579	559	JO86GH	CW	1296	455	455	JO86	ScoredNoLog	
LY2R	KO15VS	1735	ES2MC	599	599	KO29GG	CW	144	392	392	KO29	ScoredNoLog	
LY2R	KO15VS	1736	LY4AA	599	599	KO14WW	CW	144	93	93	KO14	ScoredNoLog	
LY2R	KO15VS	1741	OH0A	59	59	KP00AF	SSB	144	543	543	KP00	ScoredNoLog	
LY2R	KO15VS	1744	SM0BSO	599	599	JO99BG	CW	1296	516	516	JO99	ScoredNoLog	
LY2R	KO15VS	1746	SK6EI	599	559	JO68VK	CW	144	672	672	JO68	ScoredNoLog	
LY2R	KO15VS	1752	SM0FZH	559	559	JO99HI	CW	1296	504	504		ScoredNoLog	
LY2R	KO15VS	1757	LY5AA	599	599	KO14OH	CW	144	167	167		ScoredNoLog	
LY2R	KO15VS	1758	SM6VTZ	559	599	JO58UJ	CW	144	785	785	JO58	ScoredNoLog	
LY2R	KO15VS	1759	OH2AXH	559	559	KP20OK	CW	1296	526	526	KP20	ScoredNoLog	
LY2R	KO15VS	1802	SM5EPO	559	559	JP80MC	CW	144	625	625	JP80	ScoredNoLog	
LY2R	KO15VS	1802	YL2GD	599	599	KO37ML	CW	144	275	275			
LY2R	KO15VS	1806	YL2AJ	59	59	KO16OX	SSB	144	140	140			
LY2R	KO15VS	1811	LY2WR	599	599	KO24FO	CW	144	137	137		ScoredNoLog	
LY2R	KO15VS	1813	SQ5N	559	599	KO02LH	CW	1296	427	427	KO02	ScoredNoLog	
LY2R	KO15VS	1819	SQ2RAD	59	59	JO94GM	SSB	144	362	362	JO94	ScoredNoLog	
LY2R	KO15VS	1822	LY2CH	599	599	KO15OV	CW	144	39	39	KO15	ScoredNoLog	
LY2R	KO15VS	1822	SP2FRY	559	559	JO83WR	CW	1296	443	443	JO83	ScoredNoLog	
LY2R	KO15VS	1823	LY2VO	599	599	KO15PX	CW	144	39	39			
LY2R	KO15VS	1826	SP7EXY	559	559	KO00QU	CW	1296	570	570	KO00	ScoredNoLog	
LY2R	KO15VS	1828	OH4MVH	559	599	KP32PG	CW	144	750	750	KP32	ScoredNoLog	
LY2R	KO15VS	1831	SP7TEE	59	59	JO91SS	SSB	144	526	526	JO91	ScoredNoLog	
LY2R	KO15VS	1834	SM7LCB	579	579	JO86GH	CW	144	455	455	JO86	ScoredNoLog	
LY2R	KO15VS	1838	SM7ECM	559	559	JO65PU	CW	144	656	656		ScoredNoLog	
LY2R	KO15VS	1843	OZ6TY	559	559	JO55XE	CW	144	748	748	JO55	ScoredNoLog	
LY2R	KO15VS	1847	ES2PRM	59	59	KO29GG	SSB	144	392	392		ScoredNoLog	
LY2R	KO15VS	1849	SM0RJV	559	559	JO89VJ	CW	1296	539	539	JO89	ScoredNoLog	
LY2R	KO15VS	1853	LY2BDA	559	559	KO24MQ	CW	1296	145	145		ScoredNoLog	
LY2R	KO15VS	1858	SK0CT	599	559	JO99BM	CW	1296	536	536		ScoredNoLog	
LY2R	KO15VS	1901	SK0EN	599	599	JO99JX	CW	1296	554	554		ScoredNoLog	
LY2R	KO15VS	1914	SM5EPO	559	559	JP80MC	CW	1296	625	625	JP80	ScoredNoLog	
LY2R	KO15VS	1918	ES0FX	559	579	KO08XL	CW	1296	321	321	KO08	ScoredNoLog	
LY2R	KO15VS	1923	LY2BDA	599	599	KO24MQ	CW	144	145	145		ScoredNoLog	
LY2R	KO15VS	1927	LY2J	599	599	KO14QL	CW	144	147	147		ScoredNoLog	
LY2R	KO15VS	1933	SK0EN	579	579	JO99JX	CW	144	554	554	JO99	ScoredNoLog	
LY2R	KO15VS	1938	ES2DF	559	559	KO29GG	CW	1296	392	392	KO29	ScoredNoLog	
LY2R	KO15VS	1940	SK0CT	559	559	JO99BM	CW	144	536	536		ScoredNoLog	
LY2R	KO15VS	1956	SM7KOJ	559	559	JO66ND	CW	144	665	665	JO66	ScoredNoLog	
LY2R	KO15VS	1956	YL2AJ	599	599	KO16OX	CW	1296	140	140	KO16		
LY2R	KO15VS	1959	LY1CR	599	599	KO15CL	CW	144	105	105		ScoredNoLog	
LY2R	KO15VS	2005	SP5BIN	559	559	KO02KF	CW	1296	438	438		ScoredNoLog	
LY2R	KO15VS	2017	SK4AO	559	559	JP70TO	CW	144	719	719	JP70	ScoredNoLog	
LY2R	KO15VS	2020	SP8SN	559	559	KO11FI	CW	144	499	499	KO11	ScoredNoLog	
LY2R	KO15VS	2029	SP2WPY	599	599	JO94FL	CW	1296	369	369	JO94	ScoredNoLog	
LY2R	KO15VS	2035	ES1OX	599	599	KO29HI	CW	144	402	402		ScoredNoLog	
LY2R	KO15VS	2039	SP2FRY	559	559	JO83WR	CW	144	443	443	JO83	ScoredNoLog	
LY2VO	KO15PX	1700	LY2CH	59	59	KO15OV	CW	432	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1700	LY3BBE	59	59	KO15PV	CW	432	10	10		ScoredNoLog	
LY2VO	KO15PX	1702	SK4EA	599	569	JO79OO	CW	144	626	626	JO79	ScoredNoLog	
LY2VO	KO15PX	1707	LY3JE	59	59	KO26TC	SSB	1296	146	146	KO26		
LY2VO	KO15PX	1707	LY3JE	59	59	KO26TC	SSB	144	146	146	KO26		
LY2VO	KO15PX	1710	LY2CH	59	59	KO15OV	FM	144	11	11	KO15	ScoredNoLog	
LY2VO	KO15PX	1710	LY4H	59	59	KO15PV	FM	144	10	10		ScoredNoLog	
LY2VO	KO15PX	1710	LY4SA	59	59	KO15PV	FM	144	10	10		ScoredNoLog	
LY2VO	KO15PX	1711	LY3US	59	59	KO15PW	FM	144	5	5		ScoredNoLog	
LY2VO	KO15PX	1715	LY3JE	59	59	KO26TC	CW	432	146	146	KO26		
LY2VO	KO15PX	1717	LY2BBF	599	599	KO24PR	CW	144	188	188	KO24		
LY2VO	KO15PX	1718	LY2BDA	599	599	KO24MQ	CW	144	182	182		ScoredNoLog	
LY2VO	KO15PX	1721	SM7DTE	599	559	JO75CN	CW	144	570	570	JO75	ScoredNoLog	
LY2VO	KO15PX	1722	SK1BL	599	599	JO97HK	CW	432	328	328	JO97	ScoredNoLog	
LY2VO	KO15PX	1725	LY2R	59	59	KO15VS	SSB	1296	39	39	KO15		
LY2VO	KO15PX	1725	SQ2RAD	59	59	JO94GM	SSB	144	342	342	JO94	ScoredNoLog	
LY2VO	KO15PX	1728	YL2AO	599	599	KO16DK	CW	432	81	81	KO16		
LY2VO	KO15PX	1729	YL2AO	599	599	KO16DK	CW	144	81	81	KO16		
LY2VO	KO15PX	1731	LY3PEJ	59	59	KO15CL	CW	432	88	88		ScoredNoLog	
LY2VO	KO15PX	1732	LY2HQ	59	59	KO15OV	FM	144	11	11		ScoredNoLog	
LY2VO	KO15PX	1734	LY2CH	59	59	KO15OV	SSB	1296	11	11		ScoredNoLog	
LY2VO	KO15PX	1739	LY2HS	599	599	KO25UO	CW	144	157	157	KO25		
LY2VO	KO15PX	1740	SP2FRY	599	599	JO83WR	CW	432	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	1756	SP5IDR	59	59	KO01VU	CW	432	470	470	KO01	ScoredNoLog	
LY2VO	KO15PX	1801	LY2BDA	599	599	KO24MQ	CW	432	182	182	KO24	ScoredNoLog	
LY2VO	KO15PX	1804	LY2WR	599	599	KO24FO	CW	432	170	170		ScoredNoLog	
LY2VO	KO15PX	1808	LY2HS	59	59	KO25UO	CW	432	157	157	KO25		
LY2VO	KO15PX	1809	SK0CT	57	55	JO99BM	SSB	144	499	499	JO99	ScoredNoLog	
LY2VO	KO15PX	1812	ES2PRM	59	59	KO29GG	SSB	144	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1814	OH0A	55	55	KP00AF	SSB	144	510	510	KP00	ScoredNoLog	
LY2VO	KO15PX	1815	LY2BBF	599	599	KO24PR	CW	432	188	188			
LY2VO	KO15PX	1815	SM7LCB	559	559	JO86GH	CW	1296	420	420	JO86	ScoredNoLog	
LY2VO	KO15PX	1817	LY5AT	599	599	KO24JQ	CW	432	173	173		ScoredNoLog	
LY2VO	KO15PX	1819	LY4AA	599	599	KO14WW	CW	432	122	122	KO14	ScoredNoLog	
LY2VO	KO15PX	1821	LY5AA	599	599	KO14OH	CW	144	186	186	KO14	ScoredNoLog	
LY2VO	KO15PX	1823	LY2R	599	599	KO15VS	CW	144	39	39			
LY2VO	KO15PX	1823	SM6VTZ	559	559	JO58UJ	CW	432	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1825	SM0BSO	559	559	JO99BG	CW	432	478	478	JO99	ScoredNoLog	
LY2VO	KO15PX	1825	YL2FZ	559	559	KO37QI	CW	1296	293	293	KO37		
LY2VO	KO15PX	1827	LY2J	599	599	KO14QL	CW	144	167	167		ScoredNoLog	
LY2VO	KO15PX	1827	LY2WR	599	599	KO24FO	CW	144	170	170		ScoredNoLog	
LY2VO	KO15PX	1830	LY4AA	599	599	KO14WW	CW	144	122	122		ScoredNoLog	
LY2VO	KO15PX	1830	SK0CT	579	559	JO99BM	CW	432	499	499		ScoredNoLog	
LY2VO	KO15PX	1834	LY2WR	599	599	KO24FO	CW	1296	170	170	KO24	ScoredNoLog	
LY2VO	KO15PX	1834	SK4AO	559	559	JP70TO	CW	432	682	682	JP70	ScoredNoLog	
LY2VO	KO15PX	1842	OH0A	55	55	KP00AF	CW	432	510	510	KP00	ScoredNoLog	
LY2VO	KO15PX	1845	SM0KAK	579	559	JO89XK	CW	144	498	498	JO89	ScoredNoLog	
LY2VO	KO15PX	1845	YL2GD	599	599	KO37ML	CW	432	284	284	KO37		
LY2VO	KO15PX	1852	SK0EN	559	559	JO99JX	CW	1296	518	518	JO99	ScoredNoLog	
LY2VO	KO15PX	1852	SM4GGC	579	569	JO69RK	CW	432	699	699	JO69	ScoredNoLog	
LY2VO	KO15PX	1853	SM6VTZ	559	559	JO58UJ	CW	144	747	747	JO58	ScoredNoLog	
LY2VO	KO15PX	1857	SK0CT	599	599	JO99BM	CW	1296	499	499		ScoredNoLog	
LY2VO	KO15PX	1900	OZ6TY	559	559	JO55XE	CW	144	717	717	JO55	ScoredNoLog	
LY2VO	KO15PX	1900	YL3ANT	59	59	KO36PM	CW	432	255	255	KO36		
LY2VO	KO15PX	1904	SA0CAN	599	599	JO99CH	CW	432	479	479		ScoredNoLog	
LY2VO	KO15PX	1907	SP2FRY	519	559	JO83WR	CW	1296	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	1911	SM0KAK	599	599	JO89XK	CW	432	498	498	JO89	ScoredNoLog	
LY2VO	KO15PX	1914	YL2AJ	599	599	KO16OX	CW	432	112	112			
LY2VO	KO15PX	1916	SQ5N	559	559	KO02LH	CW	1296	436	436	KO02	ScoredNoLog	
LY2VO	KO15PX	1919	OZ2AR	559	559	JO65BT	CW	144	696	696	JO65	ScoredNoLog	
LY2VO	KO15PX	1921	LY1CR	599	599	KO15CL	CW	432	88	88		ScoredNoLog	
LY2VO	KO15PX	1923	ES0FX	599	599	KO08XL	CW	432	290	290	KO08	ScoredNoLog	
LY2VO	KO15PX	1928	SM0RJV	559	559	JO89VJ	CW	1296	501	501	JO89	ScoredNoLog	
LY2VO	KO15PX	1929	SK7CY	55	41	JO65RJ	SSB	144	620	620		ScoredNoLog	
LY2VO	KO15PX	1931	OZ9GE	559	559	JO66CB	CW	432	689	689	JO66	ScoredNoLog	
LY2VO	KO15PX	1936	SK0EN	599	569	JO99JX	CW	144	518	518		ScoredNoLog	
LY2VO	KO15PX	1936	YL2AJ	599	599	KO16OX	CW	1296	0	0		NoInLog	
LY2VO	KO15PX	1940	OZ8PG	559	559	JO66EC	CW	432	678	678		ScoredNoLog	
LY2VO	KO15PX	1942	ES0FX	559	559	KO08XL	CW	1296	290	290	KO08	ScoredNoLog	
LY2VO	KO15PX	1943	SM5EPO	559	559	JP80MC	CW	144	588	588	JP80	ScoredNoLog	
LY2VO	KO15PX	1947	ES2DF	559	559	KO29GG	CW	1296	374	374	KO29	ScoredNoLog	
LY2VO	KO15PX	1948	SM5EPO	559	559	JP80MC	CW	432	588	588	JP80	ScoredNoLog	
LY2VO	KO15PX	1950	SM0BSO	559	559	JO99BG	CW	1296	478	478		ScoredNoLog	
LY2VO	KO15PX	1951	SK1BL	599	599	JO97HK	CW	144	328	328	JO97	ScoredNoLog	
LY2VO	KO15PX	1954	SM7DTE	579	559	JO75CN	CW	432	570	570	JO75	ScoredNoLog	
LY2VO	KO15PX	1957	SM7ECM	559	559	JO65PU	CW	432	623	623	JO65	ScoredNoLog	
LY2VO	KO15PX	2000	SK0EN	599	599	JO99JX	CW	432	518	518		ScoredNoLog	
LY2VO	KO15PX	2027	SP2WPY	599	599	JO94FL	CW	1296	349	349	JO94	ScoredNoLog	
LY2VO	KO15PX	2029	OH0AZX	579	559	KP00IF	CW	432	497	497		ScoredNoLog	
LY2VO	KO15PX	2033	SP2FRY	559	559	JO83WR	CW	144	428	428	JO83	ScoredNoLog	
LY2VO	KO15PX	2036	OH4LA	579	559	KP20LG	CW	432	488	488	KP20	ScoredNoLog	
LY2VO	KO15PX	2040	SP2CNW	559	559	JO93AI	CW	144	447	447	JO93	ScoredNoLog	
LY2VO	KO15PX	2041	SP7TEE	55	55	JO91SS	SSB	144	529	529	JO91	ScoredNoLog	
LY2VO	KO15PX	2042	SP2WPY	599	599	JO94FL	CW	432	349	349	JO94	ScoredNoLog	
LY2VO	KO15PX	2046	SP2DDV	579	559	JO83VE	CW	432	471	471		ScoredNoLog	
LY2VO	KO15PX	2047	OH4LA	599	599	KP20LG	SSB	144	488	488	KP20	ScoredNoLog	
LY2VO	KO15PX	2049	YL2AJ	599	599	KO16OX	CW	144	112	112			
LY3JE	KO26TC	1702	LY2CH	56	56	KO15OV	SSB	1296	153	153	KO15	ScoredNoLog	
LY3JE	KO26TC	1705	LY2HS	59	59	KO25UO	SSB	432	56	56	KO25		
LY3JE	KO26TC	1706	LY2VO	59	59	KO15PX	SSB	1296	146	146			
LY3JE	KO26TC	1706	LY2WR	59	59	KO24FO	SSB	432	183	183	KO24	ScoredNoLog	
LY3JE	KO26TC	1707	LY2R	59	59	KO15VS	SSB	1296	121	121			
LY3JE	KO26TC	1707	LY2VO	59	59	KO15PX	SSB	144	146	146	KO15		
LY3JE	KO26TC	1707	LY3PEJ	59	59	KO15CL	SSB	432	225	225	KO15	ScoredNoLog	
LY3JE	KO26TC	1713	LY2HS	59	59	KO25UO	SSB	144	56	56	KO25		
LY3JE	KO26TC	1714	LY2CH	59	59	KO15OV	FM	144	153	153		ScoredNoLog	
LY3JE	KO26TC	1715	LY2HQ	59	59	KO15OV	FM	144	153	153		ScoredNoLog	
LY3JE	KO26TC	1715	LY2VO	59	59	KO15PX	SSB	432	146	146			
LY3JE	KO26TC	1722	LY2BBF	59	59	KO24PR	SSB	144	155	155	KO24		
LY3JE	KO26TC	1724	LY3EC	59	59	KO24AJ	SSB	144	215	215		ScoredNoLog	
LY3JE	KO26TC	1724	YL2AJ	55	59	KO16OX	SSB	432	0	0		NoRst 55	
LY3JE	KO26TC	1727	LY3FI	59	59	KO24PR	SSB	144	155	155		ScoredNoLog	
LY3JE	KO26TC	1727	YL2AO	59	59	KO16DK	SSB	1296	210	210	KO16		
LY3JE	KO26TC	1728	YL2GD	59	59	KO37ML	SSB	432	176	176	KO37		
LY3JE	KO26TC	1729	LY2BDA	59	59	KO24MQ	SSB	144	162	162		ScoredNoLog	
LY3JE	KO26TC	1733	LY2R	59	59	KO15VS	SSB	144	121	121			
LY3JE	KO26TC	1735	LY2BDA	59	59	KO24MQ	SSB	432	162	162		ScoredNoLog	
LY3JE	KO26TC	1736	YL2GD	59	59	KO37ML	SSB	1296	176	176	KO37		
LY3JE	KO26TC	1738	LY4AA	55	59	KO14WW	SSB	144	171	171	KO14	ScoredNoLog	
LY3JE	KO26TC	1741	LY2WR	59	59	KO24FO	SSB	1296	183	183	KO24	ScoredNoLog	
LY3JE	KO26TC	1743	YL2AO	59	59	KO16DK	SSB	432	210	210	KO16		
LY3JE	KO26TC	1747	YL2FZ	55	55	KO37QI	SSB	432	176	176			
