Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
YL2AO	KO16DK	1802	YL2QG	59	59	KO06QR		50	65	65	KO06		
YL2AO	KO16DK	1805	YL3OI	55	57	KO26MO		50	170	170	KO26		
YL2AO	KO16DK	1807	YL2AJ	57	58	KO16OX		50	83	83	KO16		
YL2AO	KO16DK	1808	YL3EK	57	58	KO27FF	RTTY	1296	159	159	KO27		
YL2AO	KO16DK	1809	YL3ND	55	55	KO17JM		50	125	125	KO17		
YL2AO	KO16DK	1810	YL3ES	57	53	KO27FF		144	159	159	KO27		
YL2AO	KO16DK	1810	LY2VO	599	599	KO15PX	CW	1296	81	81	KO15		
YL2AO	KO16DK	1811	YL2CI	57	56	KO06TR		50	53	53			
YL2AO	KO16DK	1814	LY2BBF	599	599	KO24PR	CW	144	268	268	KO24		
YL2AO	KO16DK	1816	YL2QV	58	57	KO26WM		50	221	221			
YL2AO	KO16DK	1816	YL3EK	58	55	KO27FF		432	159	159	KO27		
YL2AO	KO16DK	1818	YL3ES	57	57	KO27FF		432	159	159			
YL2AO	KO16DK	1819	YL2AJ	599	599	KO16OX	CW	1296	83	83	KO16		
YL2AO	KO16DK	1819	YL3NB	57	59	KO16VP		50	95	95			
YL2AO	KO16DK	1820	YL3ANJ	53	55	KO36QU		144	315	315	KO36		
YL2AO	KO16DK	1821	SK1BL	589	589	JO97HK	CW	432	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1822	YL3EK	57	59	KO27FF		144	159	159			
YL2AO	KO16DK	1823	LY1CR	599	599	KO15CL	CW	432	107	107	KO15	ScoredNoLog	
YL2AO	KO16DK	1825	OZ9KY	559	559	JO45VX	CW	144	774	774	JO45	ScoredNoLog	
YL2AO	KO16DK	1826	LY2VO	599	599	KO15PX	CW	432	81	81			
YL2AO	KO16DK	1829	LY2R	599	599	KO15VS	CW	144	119	119	KO15		
YL2AO	KO16DK	1829	OZ6TY	559	559	JO55XE	CW	144	660	660	JO55	ScoredNoLog	
YL2AO	KO16DK	1832	ES8PW	56	56	KO18VM		432	249	249	KO18	ScoredNoLog	
YL2AO	KO16DK	1835	LY5OM	59	59	KO25SJ	SSB	432	234	234	KO25	ScoredNoLog	
YL2AO	KO16DK	1838	YL2AJ	599	599	KO16OX	CW	144	83	83	KO16		
YL2AO	KO16DK	1838	YL3ES	18	04	KO27FF		50	159	159	KO27		
YL2AO	KO16DK	1838	SM7ECM	559	559	JO65PU	CW	432	561	561	JO65	ScoredNoLog	
YL2AO	KO16DK	1840	ES4RM	55	54	KO49AL		144	479	479	KO49	ScoredNoLog	
YL2AO	KO16DK	1842	ES0FX	559	559	KO08XL	CW	1296	228	228	KO08	ScoredNoLog	
YL2AO	KO16DK	1843	R1AO	54	54	KP40TG		144	604	604	KP40	ScoredNoLog	
YL2AO	KO16DK	1844	R1DM	55	54	KO49XQ		144	578	578		ScoredNoLog	
YL2AO	KO16DK	1845	YL2IV	55	57	KO06LM		50	83	83			
YL2AO	KO16DK	1846	ES5GI	54	55	KO38GQ		144	357	357	KO38	ScoredNoLog	
YL2AO	KO16DK	1848	SA5ACR	54	55	JO88FR		50	431	431	JO88	ScoredNoLog	
YL2AO	KO16DK	1851	YL2QV	59	55	KO26WM		144	221	221	KO26		
YL2AO	KO16DK	1852	YL2AJ	599	599	KO16OX	CW	432	83	83	KO16		
YL2AO	KO16DK	1853	LY2R	599	599	KO15VS	CW	1296	119	119			
YL2AO	KO16DK	1854	OH3DP	53	55	KP10TT		144	493	493	KP10	ScoredNoLog	
YL2AO	KO16DK	1856	SM6BFE	559	559	JO68DQ	CW	144	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	1858	ES2NJ	54	53	KO29NK		50	374	374	KO29	ScoredNoLog	
YL2AO	KO16DK	1858	SM7KOJ	58	54	JO66ND		144	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	1859	SK1BL	579	579	JO97HK	CW	144	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1859	SP2FRY	559	559	JO83WR	CW	1296	412	412	JO83	ScoredNoLog	
YL2AO	KO16DK	1900	ES5GI	54	53	KO38GQ		432	357	357	KO38	ScoredNoLog	
YL2AO	KO16DK	1904	ES2PRM	59	59	KO29GG	SSB	432	342	342	KO29	ScoredNoLog	
YL2AO	KO16DK	1905	ES8PW	54	56	KO18VM		144	249	249	KO18	ScoredNoLog	
YL2AO	KO16DK	1907	OG3B	599	599	KP10AQ	CW	50	473	473	KP10	ScoredNoLog	
YL2AO	KO16DK	1908	SK0CT	559	559	JO99BM	CW	144	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1909	SM0BHN	559	559	JO89WI	CW	432	417	417	JO89	ScoredNoLog	
YL2AO	KO16DK	1909	SQ5N	559	559	KO02LH	CW	1296	467	467	KO02	ScoredNoLog	
YL2AO	KO16DK	1910	SK4EA	579	579	JO79OO	CW	144	546	546	JO79	ScoredNoLog	
YL2AO	KO16DK	1912	SM6BFE	579	579	JO68DQ	CW	432	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	1913	LY2VO	58	59	KO15PX		144	81	81			
YL2AO	KO16DK	1915	GM4CXM	26	26	IO75TW		50	1641	1641	IO75	ScoredNoLog	
YL2AO	KO16DK	1916	SM7HGY	53	54	JO86DR		432	369	369	JO86	ScoredNoLog	
YL2AO	KO16DK	1918	LY1CR	59	56	KO15CL		144	107	107		ScoredNoLog	
YL2AO	KO16DK	1919	SM6YNO	559	559	JO67GG	CW	50	600	600	JO67	ScoredNoLog	
YL2AO	KO16DK	1924	ES2IPA	55	55	KO29JM		432	374	374		ScoredNoLog	
YL2AO	KO16DK	1924	SM7HGY	54	53	JO86DR		144	369	369	JO86	ScoredNoLog	
YL2AO	KO16DK	1927	R1DM	53	53	KO49XQ		432	578	578	KO49	ScoredNoLog	
YL2AO	KO16DK	1929	SM7PYJ	52	52	JO76TE		432	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1930	OH4LA	54	55	KP20LG		432	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	1930	SM7DTE	599	599	JO75CN	CW	144	512	512	JO75	ScoredNoLog	
YL2AO	KO16DK	1932	SK0CT	559	559	JO99BM	CW	432	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1933	SM7DOX	56	54	JO66LD		144	577	577		ScoredNoLog	
YL2AO	KO16DK	1934	SM7ECM	559	559	JO65PU	CW	1296	561	561	JO65	ScoredNoLog	
YL2AO	KO16DK	1936	GM4VVX	26	26	IO78TA		50	1605	1605	IO78	ScoredNoLog	
YL2AO	KO16DK	1936	OZ7UV	53	53	JO65DH		144	636	636	JO65	ScoredNoLog	
YL2AO	KO16DK	1939	SM7WW	57	55	JO65OR		144	569	569		ScoredNoLog	
YL2AO	KO16DK	1940	SA7BXU	55	55	JO65OS		144	568	568		ScoredNoLog	
YL2AO	KO16DK	1941	SM7PYJ	57	57	JO76TE		144	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1943	OH0A	55	55	KP00AF	SSB	50	442	442	KP00	ScoredNoLog	
YL2AO	KO16DK	1943	SM6BFE	53	53	JO68DQ	RTTY	1296	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	1944	YL2QG	59	59	KO06QR	SSB	50	0	0		Dupe 18:02	
YL2AO	KO16DK	1947	SP6FYR	54	54	JO81QM		144	634	634	JO81	ScoredNoLog	
YL2AO	KO16DK	1949	SQ4INW	55	54	JO93VS		144	337	337	JO93	ScoredNoLog	
YL2AO	KO16DK	1950	I5YDI	26	26	JN54BC		50	1617	1617	JN54	ScoredNoLog	
YL2AO	KO16DK	1952	SQ4INW	54	58	JO93VS		144	0	0		Dupe 19:49	
YL2AO	KO16DK	1954	LY2BDA	599	599	KO24MQ	CW	432	261	261	KO24	ScoredNoLog	
YL2AO	KO16DK	1955	SP2MHD	16	14	JO94GI		144	332	332	JO94	ScoredNoLog	
YL2AO	KO16DK	1957	ES0FX	579	579	KO08XL	CW	432	228	228	KO08	ScoredNoLog	
YL2AO	KO16DK	2000	SP2JYR	02	04	JO92GP		144	486	486	JO92	ScoredNoLog	
YL2AO	KO16DK	2008	OH0AZX	56	56	KP00IF		144	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	2011	LY2R	599	599	KO15VS	CW	432	119	119			
YL2AO	KO16DK	2012	OH4GGW	53	55	KP31MO		144	636	636	KP31	ScoredNoLog	
YL2AO	KO16DK	2014	LY2BDA	559	559	KO24MQ	CW	144	261	261		ScoredNoLog	
YL2AO	KO16DK	2019	OH0A	55	55	KP00AF	SSB	144	442	442		ScoredNoLog	
YL2AO	KO16DK	2025	SM0KAK	559	539	JO89XK	CW	50	421	421	JO89	ScoredNoLog	
YL2AO	KO16DK	2030	GM4JTJ	26	26	IO86RP		50	1515	1515	IO86	ScoredNoLog	
YL2AO	KO16DK	2032	OH4LA	55	53	KP20LG		144	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	2037	G4ASR	26	26	IO81MX		50	1705	1705	IO81	ScoredNoLog	
YL2AO	KO16DK	2037	SM4R	54	53	JO79MD		144	525	525		ScoredNoLog	
YL2AO	KO16DK	2039	SM0RJV	559	559	JO89VJ	CW	1296	423	423	JO89	ScoredNoLog	
YL2AO	KO16DK	2043	SK0CT	559	559	JO99BM	CW	1296	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	2044	SM5CUI	56	55	JO89WW		144	468	468	JO89	ScoredNoLog	
YL2AO	KO16DK	2049	SM0FZH	55	54	JO99HI		144	390	390		ScoredNoLog	
YL2AO	KO16DK	2053	ES1TP	54	54	KO29IK		432	363	363		ScoredNoLog	
YL2AO	KO16DK	2054	SM0KAK	53	53	JO89XK		144	421	421		ScoredNoLog	
YL2AO	KO16DK	2055	G3YDY	26	26	JO01FQ		50	1512	1512	JO01	ScoredNoLog	
YL2AO	KO16DK	2056	SK6EI	57	55	JO68VK		144	555	555		ScoredNoLog	
YL2AO	KO16DK	2057	SM6MVE	52	55	JO67KW		432	591	591	JO67	ScoredNoLog	
YL2AO	KO16DK	2059	SM4UEF	58	57	JP70JX		144	665	665	JP70	ScoredNoLog	
YL2AO	KO16DK	2059	SM7KOJ	53	54	JO66ND		432	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	2100	SM4TYA	55	54	JP71FB		144	684	684	JP71	ScoredNoLog	
YL2AO	KO16DK	2101	YL3RK	53	53	KO35HV		50	275	275	KO35		
YL2AO	KO16DK	2105	SM5EPC	55	54	JP90CE		144	481	481	JP90	ScoredNoLog	
YL2AO	KO16DK	2106	SM0LQB	55	55	JO89WF		144	406	406		ScoredNoLog	
YL2AO	KO16DK	2106	SM7SPG	54	53	JO66MD		432	572	572		ScoredNoLog	
YL2AO	KO16DK	2108	SK6EI	52	55	JO68VK		432	555	555		ScoredNoLog	
YL2AO	KO16DK	2109	SM4HCM	55	54	JP70RL		144	600	600		ScoredNoLog	
YL2AO	KO16DK	2110	SM4HFI	53	52	JP70TO		144	604	604		ScoredNoLog	
YL2AO	KO16DK	2113	SA4JEA	53	52	JP70RL		144	600	600		ScoredNoLog	
YL2AO	KO16DK	2113	SM0BSO	559	559	JO99BG	CW	1296	400	400		ScoredNoLog	
YL2AO	KO16DK	2115	SM7LCB	559	559	JO86GH	CW	432	355	355		ScoredNoLog	
YL2AO	KO16DK	2118	ES3MAR	56	56	KO28KX		50	322	322	KO28	ScoredNoLog	
YL2AO	KO16DK	2119	ES1TP	55	54	KO29IK		144	363	363	KO29	ScoredNoLog	
YL2AO	KO16DK	2121	ES2Z	53	52	KO29JM		50	374	374		ScoredNoLog	
YL2AO	KO16DK	2121	SM1HOW	54	56	JO97GL		432	256	256		ScoredNoLog	
YL2AO	KO16DK	2121	UA1AJY	54	52	KO49VV		144	584	584		ScoredNoLog	
YL2AO	KO16DK	2127	ES2IPA	54	52	KO29JM		144	374	374		ScoredNoLog	
YL2AO	KO16DK	2127	OZ7CQ	14	08	JO55FK		50	745	745	JO55	ScoredNoLog	
YL2AO	KO16DK	2130	SP2FRY	599	579	JO83WR	CW	144	412	412	JO83	ScoredNoLog	
YL2AO	KO16DK	2131	SM4UEF	54	55	JP70JX		432	665	665	JP70	ScoredNoLog	
YL2AO	KO16DK	2133	SP2CNW	599	599	JO93AI	CW	144	438	438		ScoredNoLog	
YL2AO	KO16DK	2134	OH1LEG	53	55	KP10FC		50	408	408		ScoredNoLog	
YL2AO	KO16DK	2139	LA7QIA	56	54	JO29TA		50	1028	1028	JO29	ScoredNoLog	
YL2AO	KO16DK	2147	SM0DJW	54	53	JO88WW	RTTY	1296	383	383	JO88	ScoredNoLog	
YL2AO	KO16DK	2149	OH2JIU	53	53	KP20US		144	521	521		ScoredNoLog	
YL2AO	KO16DK	2158	OV3T	26	26	JO46CM		50	864	864	JO46	ScoredNoLog	
YL2CI	KO06TR	1811	YL2AO	56	57	KO16DK		50	53	53	KO16		
YL2CI	KO06TR	1813	YL3OI	55	56	KO26MO		50	210	210	KO26		
YL2CI	KO06TR	1814	YL3ND	57	58	KO17JM		50	113	113	KO17		
YL2CI	KO06TR	1816	YL3NB	53	56	KO16VP		50	133	133			
YL2CI	KO06TR	1818	YL2AJ	58	58	KO16OX		50	101	101			
YL2CI	KO06TR	1822	YL2QG	59	59	KO06QR		50	16	16	KO06		
YL2CI	KO06TR	1826	YL2QV	55	56	KO26WM		50	261	261			
YL2CI	KO06TR	1828	OH1LEG	53	56	KP10FC		50	379	379	KP10	ScoredNoLog	
YL2CI	KO06TR	1834	YL2IV	55	54	KO06LM		50	0	0		NoInLog	
YL2CI	KO06TR	1845	SA5ACR	53	55	JO88FR		50	379	379	JO88	ScoredNoLog	
YL2CI	KO06TR	1854	ES2NJ	54	54	KO29NK		50	365	365	KO29	ScoredNoLog	
YL2CI	KO06TR	1908	OH1RI	53	55	KP10HQ		50	444	444		ScoredNoLog	
YL2CI	KO06TR	1928	YL3ES	53	53	KO27FF		50	181	181	KO27		
YL2CI	KO06TR	1931	SM7HGY	53	54	JO86DR		50	326	326	JO86	ScoredNoLog	
YL2CI	KO06TR	1934	SI7X	55	56	JO65VU		50	493	493	JO65	ScoredNoLog	
YL2CI	KO06TR	1946	SM0EZZ	53	52	JO89XG		50	356	356	JO89	ScoredNoLog	
YL2CI	KO06TR	1947	SM0KAK	55	599	JO89XK		50	371	371		ScoredNoLog	
YL2CI	KO06TR	1951	SM5PAO	54	53	JO89TS		50	412	412		ScoredNoLog	
YL2CI	KO06TR	1953	SK0CT	53	55	JO99BM		50	373	373	JO99	ScoredNoLog	
YL2CI	KO06TR	2002	OH0AZX	56	57	KP00IF		50	393	393	KP00	ScoredNoLog	
YL2CI	KO06TR	2005	SK0QO	53	53	JO99CC		50	333	333		ScoredNoLog	
YL2CI	KO06TR	2012	SA4JEA	52	55	JP70RL		50	549	549	JP70	ScoredNoLog	
YL2CI	KO06TR	2018	SM5EPO	54	54	JP70QN		50	559	559		ScoredNoLog	
YL2CI	KO06TR	2021	SM4ONW	53	53	JP70QN		50	559	559		ScoredNoLog	
YL2CI	KO06TR	2053	YL3RK	53	54	KO35HV		50	322	322	KO35		
YL2CI	KO06TR	2104	SM5CUI	52	53	JO89WW		50	419	419		ScoredNoLog	
YL2CI	KO06TR	2110	ES3MAR	53	54	KO28KX		50	316	316	KO28	ScoredNoLog	
YL2CI	KO06TR	2136	SM7KOJ	53	53	JO66ND		50	527	527	JO66	ScoredNoLog	
YL2FZ	KO37QI	1927	YL2GD	58	54	KO37ML		1296	25	25	KO37		
YL2FZ	KO37QI	1940	YL2KO	599	599	KO37RI		1296	5	5		ScoredNoLog	
YL2FZ	KO37QI	2014	YL2AJ	559	559	KO16OX		1296	255	255	KO16		
YL2FZ	KO37QI	2020	LY2R	559	559	KO15VS		1296	282	282	KO15		
YL2GD	KO37ML	1803	YL3ANJ	56	57	KO36QU	RTTY	144	73	73	KO36		
YL2GD	KO37ML	1806	YL2KO	599	599	KO37RI	CW	432	29	29	KO37	ScoredNoLog	
YL2GD	KO37ML	1808	OH3DP	56	56	KP10TT	RTTY	144	419	419	KP10	ScoredNoLog	
YL2GD	KO37ML	1809	YL2AJ	599	599	KO16OX	CW	432	238	238	KO16		
YL2GD	KO37ML	1810	ES5GI	54	55	KO38GQ	RTTY	144	138	138	KO38	ScoredNoLog	
YL2GD	KO37ML	1812	YL3EK	56	57	KO27FF	RTTY	144	158	158	KO27		
YL2GD	KO37ML	1813	YL3EK	56	53	KO27FF	RTTY	1296	158	158	KO27		
YL2GD	KO37ML	1813	YL3ES	57	55	KO27FF	RTTY	144	158	158			
YL2GD	KO37ML	1814	YL3GEA	59	59	KO37QM	SSB	432	21	21			
YL2GD	KO37ML	1815	YL2KO	599	599	KO37RI	CW	144	29	29	KO37		
YL2GD	KO37ML	1815	LY2R	599	599	KO15VS	CW	1296	275	275	KO15		
YL2GD	KO37ML	1822	YL3GEA	59	59	KO37QM	SSB	144	21	21			
YL2GD	KO37ML	1823	YL2QV	56	54	KO26WM	RTTY	144	128	128	KO26		
