Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
YL2AJ	KO16OX	1815	ES0TJC	59	59	KO18GG	FM	432	150	150		ScoredNoLog	
YL2AJ	KO16OX	1816	ES0TJC	59	59	KO08XK		144	179	179	KO08	ScoredNoLog	
YL2AJ	KO16OX	1818	ES8PW	56	56	KO18VM		144	175	175	KO18	ScoredNoLog	
YL2AJ	KO16OX	1821	I0UZF	11	06	JN63EC		50	1722	1722	JN63	ScoredNoLog	
YL2AJ	KO16OX	1821	YL2AO	57	54	KO16DK		144	83	83	KO16		
YL2AJ	KO16OX	1822	ES1TP	56	54	KO29IK		144	288	288	KO29	ScoredNoLog	
YL2AJ	KO16OX	1829	OH5EIL	52	53	KP41BA		144	531	531	KP41	ScoredNoLog	
YL2AJ	KO16OX	1831	OH5ELO	53	53	KP41AB		144	532	532		ScoredNoLog	
YL2AJ	KO16OX	1832	LY1CR	56	56	KO15CL		432	178	178	KO15	ScoredNoLog	
YL2AJ	KO16OX	1835	ES2MA	53	53	KO29GH		50	271	271		ScoredNoLog	
YL2AJ	KO16OX	1836	SM7DOX	53	53	JO66LD		432	635	635	JO66	ScoredNoLog	
YL2AJ	KO16OX	1837	SM1FMT	53	54	JO97DP		50	305	305	JO97	ScoredNoLog	
YL2AJ	KO16OX	1841	OH4JVC	57	57	KP31ST	SSB	144	591	591	KP31	ScoredNoLog	
YL2AJ	KO16OX	1842	ES2DF	59	59	KO29GG	SSB	144	267	267		ScoredNoLog	
YL2AJ	KO16OX	1842	YL2GD	59	59	KO37ML	SSB	144	238	238			
YL2AJ	KO16OX	1847	YL2BR	26	23	KO26CW		50	61	61		ScoredNoLog	
YL2AJ	KO16OX	1848	LY2HS	53	58	KO25UO		144	0	0		Dupe 17:48	
YL2AJ	KO16OX	1850	YL2FZ	59	24	KO37QI		50	255	255			
YL2AJ	KO16OX	1850	SM6CEN	559	559	JO67AJ	CW	432	674	674	JO67	ScoredNoLog	
YL2AJ	KO16OX	1851	YL2QG	54	55	KO06QR		50	115	115	KO06		
YL2AJ	KO16OX	1852	SK0CT	579	579	JO99BM	CW	432	411	411	JO99	ScoredNoLog	
YL2AJ	KO16OX	1853	SM6VTZ	559	559	JO58UJ	CW	1296	701	701	JO58	ScoredNoLog	
YL2AJ	KO16OX	1854	SM4OXX	54	57	JO79SH		144	519	519	JO79	ScoredNoLog	
YL2AJ	KO16OX	1856	EU6AX	54	56	KO35UD		144	346	346	KO35	ScoredNoLog	
YL2AJ	KO16OX	1856	SM7KOJ	53	55	JO66ND		432	625	625		ScoredNoLog	
YL2AJ	KO16OX	1859	SM0BSO	559	559	JO99BG	CW	1296	393	393	JO99	ScoredNoLog	
YL2AJ	KO16OX	1902	SM7DTE	599	599	JO75CN	CW	432	578	578	JO75	ScoredNoLog	
YL2AJ	KO16OX	1904	SQ5N	599	599	KO02LH	CW	1296	539	539	KO02	ScoredNoLog	
YL2AJ	KO16OX	1907	SK1BL	57	58	JO97HK		432	281	281	JO97	ScoredNoLog	
YL2AJ	KO16OX	1909	F4AYI	07	16	JN08DB		50	1827	1827	JN08	ScoredNoLog	
YL2AJ	KO16OX	1909	YL3EK	56	58	KO27FF		1296	81	81	KO27		
YL2AJ	KO16OX	1909	OH4LA	56	56	KP20LG		432	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1910	YL3ES	55	57	KO27FF		1296	81	81		ScoredNoLog	
YL2AJ	KO16OX	1911	ES2IPA	55	56	KO29JM		144	298	298		ScoredNoLog	
YL2AJ	KO16OX	1913	OH4GGW	55	55	KP31MO		144	559	559		ScoredNoLog	
YL2AJ	KO16OX	1915	OH6MAZ	54	56	KP21IG		144	485	485	KP21	ScoredNoLog	
YL2AJ	KO16OX	1916	ES0Z	05	14	KO18KT		50	205	205	KO18	ScoredNoLog	
YL2AJ	KO16OX	1917	DJ7GS	03	00	JN47KR		50	1411	1411	JN47	ScoredNoLog	
YL2AJ	KO16OX	1917	SM0FZH	52	53	JO99HI		432	377	377		ScoredNoLog	
YL2AJ	KO16OX	1918	OI3V	53	55	KP21FV		144	552	552		ScoredNoLog	
YL2AJ	KO16OX	1919	SM4HCM	56	55	JP70RL		432	593	593	JP70	ScoredNoLog	
YL2AJ	KO16OX	1921	F4GMW	01	04	JN18GM		50	1669	1669	JN18	ScoredNoLog	
YL2AJ	KO16OX	1922	SM0WW	55	56	JO99KO		432	387	387		ScoredNoLog	
YL2AJ	KO16OX	1928	OH4LA	57	53	KP20LG		144	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1929	YL2SM	14	14	KO37LK		50	232	232			
YL2AJ	KO16OX	1931	YL2AO	25	03	KO16DK		50	83	83			
YL2AJ	KO16OX	1931	OH4MVH	53	53	KP32PG		432	632	632	KP32	ScoredNoLog	
YL2AJ	KO16OX	1931	SK0CT	599	579	JO99BM	CW	1296	411	411		ScoredNoLog	
YL2AJ	KO16OX	1932	IN3MYW	06	16	JN56KB		50	1480	1480	JN56	ScoredNoLog	
YL2AJ	KO16OX	1935	OH1RI	56	59	KP10HQ		144	414	414	KP10	ScoredNoLog	
YL2AJ	KO16OX	1936	LY2IJ	57	57	KO25TF		50	246	246	KO25	ScoredNoLog	
YL2AJ	KO16OX	1937	SP6LB	559	559	JO83WR	CW	432	494	494	JO83	ScoredNoLog	
YL2AJ	KO16OX	1938	LY3UE	599	599	KO25XH		144	252	252		ScoredNoLog	
YL2AJ	KO16OX	1942	LY1CR	54	53	KO15CL		144	178	178	KO15	ScoredNoLog	
YL2AJ	KO16OX	1943	SM1HOW	57	58	JO97GL		432	287	287		ScoredNoLog	
YL2AJ	KO16OX	1946	SM0RJV	559	559	JO89VJ	CW	1296	416	416		ScoredNoLog	
YL2AJ	KO16OX	1947	SK6EI	55	54	JO68VK		144	582	582	JO68	ScoredNoLog	
YL2AJ	KO16OX	1951	OZ9GE	559	559	JO66CB	CW	432	682	682		ScoredNoLog	
YL2AJ	KO16OX	1952	SK1BL	54	56	JO97HK		144	281	281	JO97	ScoredNoLog	
YL2AJ	KO16OX	1953	SM6BFE	53	54	JO68DQ		144	673	673		ScoredNoLog	
YL2AJ	KO16OX	1954	OZ8PG	559	559	JO66EC	CW	432	671	671		ScoredNoLog	
YL2AJ	KO16OX	1958	SM7KOJ	56	57	JO66ND		144	625	625	JO66	ScoredNoLog	
YL2AJ	KO16OX	2000	SM4UEF	55	53	JP70JX		432	656	656		ScoredNoLog	
YL2AJ	KO16OX	2001	SM4DXO	59	55	JP70VO		432	587	587		ScoredNoLog	
YL2AJ	KO16OX	2005	OH2BU	55	55	KP20FB		50	351	351	KP20	ScoredNoLog	
YL2AJ	KO16OX	2009	SP6LB	559	559	JO83WR	CW	144	494	494	JO83	ScoredNoLog	
YL2AJ	KO16OX	2011	LY2R	599	599	KO15VS	CW	1296	140	140			
YL2AJ	KO16OX	2012	OH0AZX	54	55	KP00IF		50	390	390	KP00	ScoredNoLog	
YL2AJ	KO16OX	2015	YL2IV	55	59	KO06OL		432	135	135			
YL2AJ	KO16OX	2019	SK0CT	559	559	JO99BM	CW	144	411	411		ScoredNoLog	
YL2AJ	KO16OX	2021	SM4TYA	55	56	JP71FB		144	676	676	JP71	ScoredNoLog	
YL2AJ	KO16OX	2026	SM4HCM	53	55	JP70RL		144	593	593	JP70	ScoredNoLog	
YL2AJ	KO16OX	2027	YL2IV	52	53	KO06OL		50	135	135			
YL2AJ	KO16OX	2030	SM5EPC	55	55	JP90CE		144	460	460	JP90	ScoredNoLog	
YL2AJ	KO16OX	2033	SM4HFI	54	55	JP70TO		144	594	594		ScoredNoLog	
YL2AJ	KO16OX	2033	SM7LCB	579	599	JO86GH	CW	1296	415	415	JO86	ScoredNoLog	
YL2AJ	KO16OX	2035	SP2WPY	559	559	JO94FL		1296	407	407	JO94	ScoredNoLog	
YL2AJ	KO16OX	2041	SM0RPT	54	55	JP90HA		144	431	431		ScoredNoLog	
YL2AJ	KO16OX	2042	IZ5EME	06	16	JN52NS		50	1796	1796	JN52	ScoredNoLog	
YL2AJ	KO16OX	2043	OH0AZX	53	55	KP00IF		144	390	390	KP00	ScoredNoLog	
YL2AJ	KO16OX	2045	9A7JCY	09	10	JN74OC		50	1537	1537	JN74	ScoredNoLog	
YL2AJ	KO16OX	2047	OH1F	54	56	KP01TK		144	504	504	KP01	ScoredNoLog	
YL2AJ	KO16OX	2051	OZ8PG	559	559	JO66EC	CW	144	671	671		ScoredNoLog	
YL2AJ	KO16OX	2056	IU0MBJ	07	09	JN61HX		50	1830	1830		ScoredNoLog	
YL2AJ	KO16OX	2057	SM0IJS	55	53	JO89VG		144	408	408		ScoredNoLog	
YL2AJ	KO16OX	2058	IK4ISR	07	04	JN54QQ		50	1595	1595	JN54	ScoredNoLog	
YL2AJ	KO16OX	2058	LY2R	599	599	KO15VS	CW	144	140	140			
YL2AO	KO16DK	1717	YL3ANT	57	55	KO36PM		432	308	308	KO36		
YL2AO	KO16DK	1718	YL2QG	59	59	KO06QR		50	65	65	KO06		
YL2AO	KO16DK	1719	YL3ANJ	55	56	KO36QU		432	315	315			
YL2AO	KO16DK	1719	SM7ATL	55	56	JO86EQ		50	364	364	JO86	ScoredNoLog	
YL2AO	KO16DK	1720	YL2QG	54	54	KO06QR		432	65	65	KO06		
YL2AO	KO16DK	1721	LA3OCT	56	54	JO49JT		50	875	875	JO49	ScoredNoLog	
YL2AO	KO16DK	1722	YL3ES	57	56	KO27FF		432	159	159	KO27		
YL2AO	KO16DK	1724	YL3EK	59	59	KO27FF		432	159	159			
YL2AO	KO16DK	1724	OZ1JMN	54	57	JO46VE		50	771	771	JO46	ScoredNoLog	
YL2AO	KO16DK	1725	YL2KO	599	599	KO37RI	CW	432	330	330	KO37		
YL2AO	KO16DK	1726	SM7PYJ	54	53	JO76TE		50	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1731	ES5GI	58	55	KO38GQ		432	357	357	KO38	ScoredNoLog	
YL2AO	KO16DK	1731	YL3NB	58	59	KO16VP		50	95	95	KO16		
YL2AO	KO16DK	1733	YL2GD	57	56	KO37ML		50	311	311	KO37		
YL2AO	KO16DK	1734	ES8PW	59	59	KO18VM		432	249	249	KO18	ScoredNoLog	
YL2AO	KO16DK	1734	YL3OI	59	58	KO26MO		50	170	170	KO26		
YL2AO	KO16DK	1737	YL2QV	55	57	KO26WM		50	221	221			
YL2AO	KO16DK	1738	EU6AX	54	55	KO35UD		432	368	368	KO35	ScoredNoLog	
YL2AO	KO16DK	1739	YL3ND	57	54	KO17JM		50	125	125	KO17		
YL2AO	KO16DK	1743	UA3TT	20	14	LO26AH		50	1334	1334	LO26	ScoredNoLog	
YL2AO	KO16DK	1745	UT7QF	13	19	KN77NV		50	1288	1288	KN77	ScoredNoLog	
YL2AO	KO16DK	1746	SK1BL	57	54	JO97HK		432	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1749	OG3B	599	599	KP10AQ	CW	50	473	473	KP10	ScoredNoLog	
YL2AO	KO16DK	1751	SM7KOJ	53	55	JO66ND		432	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	1752	SM7DOX	52	52	JO66LD		432	577	577		ScoredNoLog	
YL2AO	KO16DK	1754	SM7HGY	54	53	JO86DR		50	369	369		ScoredNoLog	
YL2AO	KO16DK	1754	SM7VUK	55	55	JO66LI		432	575	575		ScoredNoLog	
YL2AO	KO16DK	1755	YL2II	55	56	KO26OO		432	180	180	KO26		
YL2AO	KO16DK	1755	SM7KOJ	54	53	JO66ND		50	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	1756	SM7HGY	54	56	JO86DR		432	369	369	JO86	ScoredNoLog	
YL2AO	KO16DK	1758	SM6MVE	53	55	JO67KW		432	591	591	JO67	ScoredNoLog	
YL2AO	KO16DK	1803	LA6PV	54	54	JO59LD		432	735	735	JO59	ScoredNoLog	
YL2AO	KO16DK	1806	IU0OPT	59	59	JN52VN	SSB	50	1715	1715	JN52	ScoredNoLog	
YL2AO	KO16DK	1806	LY1CR	599	599	KO15CL	CW	432	107	107	KO15	ScoredNoLog	
YL2AO	KO16DK	1807	IQ0VT	59	59	JN52VN	SSB	50	1715	1715		ScoredNoLog	
YL2AO	KO16DK	1808	IU0ERZ	59	59	JN62CK	SSB	50	1715	1715	JN62	ScoredNoLog	
YL2AO	KO16DK	1809	I0XNH	59	59	JN62CK	SSB	50	1715	1715		ScoredNoLog	
YL2AO	KO16DK	1811	ES1OX/2	599	599	KO29AI	CW	432	341	341	KO29	ScoredNoLog	
YL2AO	KO16DK	1811	IZ0DHC	59	59	JN62BK	SSB	50	1718	1718		ScoredNoLog	
YL2AO	KO16DK	1812	ES2MC	599	599	KO29GG	CW	432	342	342		ScoredNoLog	
YL2AO	KO16DK	1813	ES2DF	599	599	KO29GG	CW	432	342	342		ScoredNoLog	
YL2AO	KO16DK	1814	IZ0CVF	59	59	JN61BX	SSB	50	1765	1765	JN61	ScoredNoLog	
YL2AO	KO16DK	1815	IQ0CV	59	59	JN61BX	SSB	50	1765	1765		ScoredNoLog	
YL2AO	KO16DK	1819	EU6AX	55	56	KO35UD		144	368	368	KO35	ScoredNoLog	
YL2AO	KO16DK	1819	I0UZF	12	02	JN63EC		50	1641	1641	JN63	ScoredNoLog	
YL2AO	KO16DK	1821	YL2AJ	54	57	KO16OX		144	83	83	KO16		
YL2AO	KO16DK	1822	YL3ES	59	53	KO27FF		144	159	159	KO27		
YL2AO	KO16DK	1823	YL2QV	56	54	KO26WM		144	221	221	KO26		
YL2AO	KO16DK	1826	ES1TP	55	55	KO29IK		432	363	363		ScoredNoLog	
YL2AO	KO16DK	1826	YL3EK	57	57	KO27FF		144	159	159			
YL2AO	KO16DK	1826	SM0BSO	56	55	JO99BG		50	400	400	JO99	ScoredNoLog	
YL2AO	KO16DK	1827	YL3ANT	57	56	KO36PM		144	308	308	KO36		
YL2AO	KO16DK	1828	LY1CR	58	56	KO15CL		144	107	107	KO15	ScoredNoLog	
YL2AO	KO16DK	1828	SM5CUI	55	53	JO89WW		50	468	468	JO89	ScoredNoLog	
YL2AO	KO16DK	1831	SM7PYJ	56	54	JO76TE		144	412	412	JO76	ScoredNoLog	
YL2AO	KO16DK	1832	ES2MA	54	55	KO29GH		50	347	347	KO29	ScoredNoLog	
YL2AO	KO16DK	1834	ES2NJ	55	56	KO29NK		50	374	374		ScoredNoLog	
YL2AO	KO16DK	1836	OH4LA	55	55	KP20LG		432	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	1839	SM1HOW	57	58	JO97GL		50	256	256	JO97	ScoredNoLog	
YL2AO	KO16DK	1840	ES2AFF	59	59	KO29EE	SSB	432	330	330		ScoredNoLog	
YL2AO	KO16DK	1841	OV3T	57	59	JO46CM		50	864	864		ScoredNoLog	
YL2AO	KO16DK	1841	SM4HCM	56	56	JP70RL		144	600	600	JP70	ScoredNoLog	
YL2AO	KO16DK	1842	LY2HS	59	59	KO25UO	SSB	432	232	232	KO25		
YL2AO	KO16DK	1842	SM0LQB	57	55	JO89WF		144	406	406	JO89	ScoredNoLog	
YL2AO	KO16DK	1843	SM4TYA	53	55	JP71FB		144	684	684	JP71	ScoredNoLog	
YL2AO	KO16DK	1844	YL2BR	18	11	KO26CW		50	130	130		ScoredNoLog	
YL2AO	KO16DK	1845	SM4OXX	54	55	JO79SH		144	511	511	JO79	ScoredNoLog	
YL2AO	KO16DK	1846	SM0WW	55	55	JO99KO		144	406	406	JO99	ScoredNoLog	
YL2AO	KO16DK	1847	SM6VTZ	559	559	JO58UJ	CW	432	670	670	JO58	ScoredNoLog	
YL2AO	KO16DK	1848	LY5OM	599	599	KO25SJ	CW	432	234	234		ScoredNoLog	
YL2AO	KO16DK	1849	G4IFX	15	13	IO91OD		50	1617	1617	IO91	ScoredNoLog	
YL2AO	KO16DK	1850	OI3V	56	58	KP21FV		144	620	620	KP21	ScoredNoLog	
YL2AO	KO16DK	1852	LY3JE	59	59	KO26TC	SSB	432	210	210			
YL2AO	KO16DK	1852	SM1FMT	55	56	JO97DP		50	277	277		ScoredNoLog	
YL2AO	KO16DK	1853	YL2FZ	57	59	KO37QI		50	326	326			
YL2AO	KO16DK	1854	ES3RF	10	02	KO29IF		50	342	342		ScoredNoLog	
YL2AO	KO16DK	1855	YL2IV	54	56	KO06OL		144	67	67	KO06		
YL2AO	KO16DK	1855	SK0CT	579	579	JO99BM	CW	432	422	422	JO99	ScoredNoLog	
YL2AO	KO16DK	1858	LY2HS	54	56	KO25UO		144	232	232	KO25		
YL2AO	KO16DK	1859	YL3ANJ	55	56	KO36QU		144	315	315			
YL2AO	KO16DK	1900	SM0WW	54	54	JO99KO		432	406	406		ScoredNoLog	
YL2AO	KO16DK	1902	R1DM	56	54	KO49XQ		144	578	578	KO49	ScoredNoLog	
YL2AO	KO16DK	1902	SM4UEF	54	55	JP70JX		432	665	665	JP70	ScoredNoLog	
YL2AO	KO16DK	1903	ES0Z	55	55	KO18KT		50	267	267	KO18	ScoredNoLog	
YL2AO	KO16DK	1903	ES5GI	56	54	KO38GQ		144	357	357	KO38	ScoredNoLog	
YL2AO	KO16DK	1903	OH0AZX	55	56	KP00IF		432	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	1905	ES2IPA	55	55	KO29JM		144	374	374	KO29	ScoredNoLog	
YL2AO	KO16DK	1906	OH0AZX	53	55	KP00IF		144	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	1910	R1AO	52	53	KP40TG		432	604	604	KP40	ScoredNoLog	
YL2AO	KO16DK	1911	S56KZ	08	04	JN76QF		50	1232	1232	JN76	ScoredNoLog	
YL2AO	KO16DK	1912	OH6MAZ	54	53	KP21IG		144	556	556		ScoredNoLog	
YL2AO	KO16DK	1913	HB9RLM	10	00	JN37SD		50	1443	1443	JN37	ScoredNoLog	
YL2AO	KO16DK	1914	OH4LA	57	55	KP20LG		144	454	454	KP20	ScoredNoLog	
YL2AO	KO16DK	1916	OH4GGW	55	57	KP31MO		144	636	636	KP31	ScoredNoLog	
YL2AO	KO16DK	1918	IZ4TOA	59	59	JN54ON	SSB	50	1532	1532	JN54	ScoredNoLog	
YL2AO	KO16DK	1919	IW3INQ	59	59	JN65EU	SSB	50	1363	1363	JN65	ScoredNoLog	
YL2AO	KO16DK	1919	SM0FZH	55	57	JO99HI		432	390	390		ScoredNoLog	
YL2AO	KO16DK	1920	SK0CT	599	559	JO99BM	CW	144	422	422		ScoredNoLog	
YL2AO	KO16DK	1921	IK4ISR	08	03	JN54QQ		50	1514	1514		ScoredNoLog	
YL2AO	KO16DK	1922	LY2R	59	59	KO15VS	SSB	144	119	119			
YL2AO	KO16DK	1922	SM4DXO	54	56	JP70VO		432	598	598		ScoredNoLog	
YL2AO	KO16DK	1923	SA0CAN	53	55	JO99CH		432	401	401		ScoredNoLog	
YL2AO	KO16DK	1925	SM5CUI	54	56	JO89WW		432	468	468	JO89	ScoredNoLog	
YL2AO	KO16DK	1926	CT1BWU	01	03	IM59MN		50	2945	2945	IM59	ScoredNoLog	
YL2AO	KO16DK	1926	ES4RM	53	53	KO49AL		144	479	479		ScoredNoLog	
YL2AO	KO16DK	1928	SM0KAK	55	55	JO89XK		432	421	421		ScoredNoLog	
YL2AO	KO16DK	1930	YL2AJ	03	25	KO16OX		50	83	83			
YL2AO	KO16DK	1930	SM4HFI	55	56	JP70TO		432	604	604		ScoredNoLog	
YL2AO	KO16DK	1931	SM0LQB	55	58	JO89WF		432	406	406		ScoredNoLog	
YL2AO	KO16DK	1932	SM0BSO	55	55	JO99BG		432	400	400		ScoredNoLog	
YL2AO	KO16DK	1933	SM0IJS	56	56	JO89VG		432	413	413		ScoredNoLog	
YL2AO	KO16DK	1934	YL2SM	14	27	KO37LK		50	0	0		NoInLog	
YL2AO	KO16DK	1936	OH0AZX	53	56	KP00IF		50	432	432	KP00	ScoredNoLog	
YL2AO	KO16DK	1937	DH8BQA	54	54	JO73CE		144	631	631	JO73	ScoredNoLog	
YL2AO	KO16DK	1937	SP6LB	599	579	JO83WR	CW	432	412	412	JO83	ScoredNoLog	
YL2AO	KO16DK	1939	LY2IJ	59	57	KO25TF		50	248	248	KO25	ScoredNoLog	
YL2AO	KO16DK	1939	SK1BL	57	54	JO97HK		144	249	249	JO97	ScoredNoLog	
YL2AO	KO16DK	1941	SM1HOW	56	58	JO97GL		432	256	256		ScoredNoLog	
YL2AO	KO16DK	1942	SM5EPO	57	58	JP80MC		144	511	511	JP80	ScoredNoLog	
YL2AO	KO16DK	1943	SM1HOW	55	59	JO97GL		144	256	256		ScoredNoLog	
YL2AO	KO16DK	1945	OZ7KJ	53	54	JO46ML		144	813	813	JO46	ScoredNoLog	
YL2AO	KO16DK	1946	LY2LE	55	56	KO06NA		432	86	86		ScoredNoLog	
YL2AO	KO16DK	1946	OH7DIV	53	53	KP20XW		50	544	544	KP20	ScoredNoLog	
YL2AO	KO16DK	1949	OH4GGW	53	54	KP31MO		50	636	636	KP31	ScoredNoLog	
YL2AO	KO16DK	1950	EW1TA	13	00	KO33TT		144	448	448	KO33	ScoredNoLog	
YL2AO	KO16DK	1951	YL2SM	59	59	KO37LK		50	305	305			
YL2AO	KO16DK	1954	SM6FBQ	56	53	JO67BQ		144	630	630	JO67	ScoredNoLog	
YL2AO	KO16DK	1955	SM6BFE	57	56	JO68DQ		144	647	647	JO68	ScoredNoLog	
YL2AO	KO16DK	1956	SM7KOJ	55	54	JO66ND		144	567	567	JO66	ScoredNoLog	
YL2AO	KO16DK	1957	SM6GXV	56	54	JO57XJ		144	636	636	JO57	ScoredNoLog	
YL2AO	KO16DK	1959	LY3UE	599	599	KO25XH	CW	144	261	261		ScoredNoLog	
YL2AO	KO16DK	2000	YL2IV	57	56	KO06OL		50	67	67			
YL2AO	KO16DK	2001	F4EAD	16	15	JN18CE		50	1636	1636	JN18	ScoredNoLog	
YL2AO	KO16DK	2002	R1DM	55	55	KO49XQ		432	578	578	KO49	ScoredNoLog	
